,date,DX
3808,2015-03-24,4.826
3809,2015-03-25,21.4734
3810,2015-03-26,26.8218
3811,2015-03-27,27.7187
3812,2015-03-30,25.736
3813,2015-03-31,29.6052
3814,2015-04-01,31.926
3815,2015-04-02,33.8231
3816,2015-04-06,15.3079
3817,2015-04-07,13.2463
3818,2015-04-08,16.5098
3819,2015-04-09,16.5098
3820,2015-04-10,10.862
3821,2015-04-13,9.0079
3822,2015-04-14,9.0079
3823,2015-04-15,1.6448
3824,2015-04-16,1.6448
3825,2015-04-17,11.7793
3826,2015-04-20,9.4907
3827,2015-04-21,9.4907
3828,2015-04-22,9.4907
3829,2015-04-23,15.7658
3830,2015-04-24,50.1207
3831,2015-04-27,50.1207
3832,2015-04-28,54.972
3833,2015-04-29,55.3948
3834,2015-04-30,56.3864
3835,2015-05-01,53.2678
3836,2015-05-04,49.8086
3837,2015-05-05,36.9429
3838,2015-05-06,20.7563
3839,2015-05-07,20.7563
3840,2015-05-08,27.3571
3841,2015-05-11,25.5127
3842,2015-05-12,14.4615
3843,2015-05-13,19.4886
3844,2015-05-14,23.2003
3845,2015-05-15,23.8287
3846,2015-05-18,18.5435
3847,2015-05-19,13.5575
3848,2015-05-20,14.6125
3849,2015-05-21,11.4506
3850,2015-05-22,9.236
3851,2015-05-26,1.9727
3852,2015-05-27,10.7932
3853,2015-05-28,13.1051
3854,2015-05-29,4.0242
3855,2015-06-01,6.01
3856,2015-06-02,6.01
3857,2015-06-03,9.9828
3858,2015-06-04,2.6294
3859,2015-06-05,1.3999
3860,2015-06-08,3.2873
3861,2015-06-09,5.6361
3862,2015-06-10,4.6901
3863,2015-06-11,5.6716
3864,2015-06-12,2.8232
3865,2015-06-15,7.2455
3866,2015-06-16,0.3124
3867,2015-06-17,0.3124
3868,2015-06-18,7.8544
3869,2015-06-19,5.6225
3870,2015-06-22,5.6225
3871,2015-06-23,1.1755
3872,2015-06-24,2.0358
3873,2015-06-25,2.6729
3874,2015-06-26,8.5569
3875,2015-06-29,16.1625
3876,2015-06-30,20.5243
3877,2015-07-01,13.0091
3878,2015-07-02,13.4547
3879,2015-07-06,14.719
3880,2015-07-07,21.622
3881,2015-07-08,15.2323
3882,2015-07-09,10.4644
3883,2015-07-10,10.4644
3884,2015-07-13,3.3565
3885,2015-07-14,1.3752
3886,2015-07-15,1.3752
3887,2015-07-16,11.8915
3888,2015-07-17,12.9902
3889,2015-07-20,17.2159
3890,2015-07-21,19.5656
3891,2015-07-22,0.4105
3892,2015-07-23,0.9369
3893,2015-07-24,0.2937
3894,2015-07-27,7.0003
3895,2015-07-28,12.5965
3896,2015-07-29,2.692
3897,2015-07-30,9.7047
3898,2015-07-31,9.7047
3899,2015-08-03,9.0028
3900,2015-08-04,16.9461
3901,2015-08-05,23.8452
3902,2015-08-06,7.5843
3903,2015-08-07,6.731
3904,2015-08-10,14.0132
3905,2015-08-11,2.8247
3906,2015-08-12,0.6676
3907,2015-08-13,2.8676
3908,2015-08-14,2.8676
3909,2015-08-17,6.8673
3910,2015-08-18,6.8673
3911,2015-08-19,1.5709
3912,2015-08-20,6.254
3913,2015-08-21,29.4176
3914,2015-08-24,47.1852
3915,2015-08-25,47.1852
3916,2015-08-26,47.1852
3917,2015-08-27,34.136
3918,2015-08-28,31.9177
3919,2015-08-31,33.5939
3920,2015-09-01,41.165
3921,2015-09-02,32.4448
3922,2015-09-03,26.2118
3923,2015-09-04,32.2784
3924,2015-09-08,22.8698
3925,2015-09-09,19.1527
3926,2015-09-10,20.201
3927,2015-09-11,20.201
3928,2015-09-14,20.7523
3929,2015-09-15,12.0811
3930,2015-09-16,11.1912
3931,2015-09-17,5.1378
3932,2015-09-18,11.2876
3933,2015-09-21,6.6306
3934,2015-09-22,9.051
3935,2015-09-23,7.8334
3936,2015-09-24,9.9501
3937,2015-09-25,3.6838
3938,2015-09-28,8.7476
3939,2015-09-29,10.1365
3940,2015-09-30,2.409
3941,2015-10-01,2.0504
3942,2015-10-02,9.601
3943,2015-10-05,20.0449
3944,2015-10-06,22.0905
3945,2015-10-07,19.053
3946,2015-10-08,20.3281
3947,2015-10-09,20.5277
3948,2015-10-12,15.413
3949,2015-10-13,15.9484
3950,2015-10-14,15.5628
3951,2015-10-15,15.5628
3952,2015-10-16,20.5413
3953,2015-10-19,23.6984
3954,2015-10-20,23.6984
3955,2015-10-21,25.4363
3956,2015-10-22,33.8897
3957,2015-10-23,59.6019
3958,2015-10-26,60.3936
3959,2015-10-27,60.5564
3960,2015-10-28,51.1426
3961,2015-10-29,51.1426
3962,2015-10-30,43.3801
3963,2015-11-02,43.3801
3964,2015-11-03,48.4191
3965,2015-11-04,50.6198
3966,2015-11-05,49.796
3967,2015-11-06,51.1095
3968,2015-11-09,45.3344
3969,2015-11-10,41.2553
3970,2015-11-11,41.6713
3971,2015-11-12,37.7122
3972,2015-11-13,28.474
3973,2015-11-16,32.7886
3974,2015-11-17,32.7886
3975,2015-11-18,35.997
3976,2015-11-19,40.5139
3977,2015-11-20,33.0157
3978,2015-11-23,34.1624
3979,2015-11-24,31.6419
3980,2015-11-25,31.6419
3981,2015-11-27,31.6419
3982,2015-11-30,38.6057
3983,2015-12-01,40.5613
3984,2015-12-02,45.5018
3985,2015-12-03,28.1462
3986,2015-12-04,31.6402
3987,2015-12-07,31.6402
3988,2015-12-08,27.1715
3989,2015-12-09,20.2939
3990,2015-12-10,20.2939
3991,2015-12-11,6.943
3992,2015-12-14,2.9731
3993,2015-12-15,10.3018
3994,2015-12-16,13.7313
3995,2015-12-17,18.8881
3996,2015-12-18,1.2903
3997,2015-12-21,1.2903
3998,2015-12-22,2.6694
3999,2015-12-23,6.8829
4000,2015-12-24,7.7239
4001,2015-12-28,2.2556
4002,2015-12-29,11.6928
4003,2015-12-30,11.6928
4004,2015-12-31,1.252
4005,2016-01-04,17.6985
4006,2016-01-05,11.3241
4007,2016-01-06,18.4186
4008,2016-01-07,28.8686
4009,2016-01-08,28.8686
4010,2016-01-11,33.045
4011,2016-01-12,30.131
4012,2016-01-13,19.446
4013,2016-01-14,19.446
4014,2016-01-15,27.778
4015,2016-01-19,29.5248
4016,2016-01-20,35.1825
4017,2016-01-21,32.8437
4018,2016-01-22,24.3515
4019,2016-01-25,20.881
4020,2016-01-26,21.6007
4021,2016-01-27,25.3868
4022,2016-01-28,25.2667
4023,2016-01-29,2.9352
4024,2016-02-01,2.9352
4025,2016-02-02,11.2481
4026,2016-02-03,19.9908
4027,2016-02-04,19.9908
4028,2016-02-05,29.9474
4029,2016-02-08,36.2665
4030,2016-02-09,30.2195
4031,2016-02-10,28.8718
4032,2016-02-11,33.7329
4033,2016-02-12,28.5152
4034,2016-02-16,24.8278
4035,2016-02-17,11.0805
4036,2016-02-18,9.7177
4037,2016-02-19,13.2647
4038,2016-02-22,7.6417
4039,2016-02-23,15.6048
4040,2016-02-24,19.9631
4041,2016-02-25,15.1481
4042,2016-02-26,10.6299
4043,2016-02-29,13.3451
4044,2016-03-01,6.0963
4045,2016-03-02,3.3575
4046,2016-03-03,5.9477
4047,2016-03-04,6.4404
4048,2016-03-07,14.0882
4049,2016-03-08,11.2916
4050,2016-03-09,5.3603
4051,2016-03-10,10.222
4052,2016-03-11,9.1183
4053,2016-03-14,4.7038
4054,2016-03-15,4.7038
4055,2016-03-16,3.6823
4056,2016-03-17,6.7944
4057,2016-03-18,1.9818
4058,2016-03-21,2.3179
4059,2016-03-22,0.4296
4060,2016-03-23,0.4296
4061,2016-03-24,1.2554
4062,2016-03-28,2.5266
4063,2016-03-29,2.9128
4064,2016-03-30,9.8056
4065,2016-03-31,9.3864
4066,2016-04-01,6.2895
4067,2016-04-04,6.7686
4068,2016-04-05,0.9047
4069,2016-04-06,1.7257
4070,2016-04-07,1.7257
4071,2016-04-08,2.4446
4072,2016-04-11,2.2062
4073,2016-04-12,4.1344
4074,2016-04-13,3.5356
4075,2016-04-14,5.0747
4076,2016-04-15,8.9131
4077,2016-04-18,15.8676
4078,2016-04-19,17.6457
4079,2016-04-20,14.877
4080,2016-04-21,13.8644
4081,2016-04-22,29.5256
4082,2016-04-25,29.5256
4083,2016-04-26,32.8231
4084,2016-04-27,35.9764
4085,2016-04-28,41.2943
4086,2016-04-29,42.3633
4087,2016-05-02,36.1499
4088,2016-05-03,37.1882
4089,2016-05-04,38.0139
4090,2016-05-05,34.8159
4091,2016-05-06,33.594
4092,2016-05-09,30.8883
4093,2016-05-10,23.9116
4094,2016-05-11,15.3648
4095,2016-05-12,16.0817
4096,2016-05-13,14.9924
4097,2016-05-16,17.7637
4098,2016-05-17,21.3914
4099,2016-05-18,21.949
4100,2016-05-19,26.3484
4101,2016-05-20,17.6247
4102,2016-05-23,21.6127
4103,2016-05-24,8.1027
4104,2016-05-25,0.6915
4105,2016-05-26,3.8476
4106,2016-05-27,0.0847
4107,2016-05-31,6.9955
4108,2016-06-01,6.9955
4109,2016-06-02,0.0202
4110,2016-06-03,2.5767
4111,2016-06-06,2.5767
4112,2016-06-07,1.983
4113,2016-06-08,0.8257
4114,2016-06-09,5.3588
4115,2016-06-10,10.4604
4116,2016-06-13,28.3492
4117,2016-06-14,28.3492
4118,2016-06-15,28.0628
4119,2016-06-16,23.0074
4120,2016-06-17,23.0074
4121,2016-06-20,17.151
4122,2016-06-21,8.9602
4123,2016-06-22,8.5607
4124,2016-06-23,0.7817
4125,2016-06-24,17.655
4126,2016-06-27,29.2015
4127,2016-06-28,25.1777
4128,2016-06-29,11.1003
4129,2016-06-30,5.3156
4130,2016-07-01,1.2953
4131,2016-07-05,4.3163
4132,2016-07-06,7.4777
4133,2016-07-07,6.7352
4134,2016-07-08,0.9792
4135,2016-07-11,5.4854
4136,2016-07-12,10.6747
4137,2016-07-13,14.6553
4138,2016-07-14,15.7719
4139,2016-07-15,11.4051
4140,2016-07-18,14.5237
4141,2016-07-19,7.2754
4142,2016-07-20,29.536
4143,2016-07-21,29.536
4144,2016-07-22,31.9823
4145,2016-07-25,32.6786
4146,2016-07-26,36.0476
4147,2016-07-27,31.0278
4148,2016-07-28,26.247
4149,2016-07-29,28.9749
4150,2016-08-01,28.9749
4151,2016-08-02,30.077
4152,2016-08-03,31.6403
4153,2016-08-04,34.6384
4154,2016-08-05,39.3623
4155,2016-08-08,39.3623
4156,2016-08-09,42.146
4157,2016-08-10,38.911
4158,2016-08-11,39.8477
4159,2016-08-12,33.0739
4160,2016-08-15,35.5581
4161,2016-08-16,24.712
4162,2016-08-17,25.2593
4163,2016-08-18,25.4495
4164,2016-08-19,24.2844
4165,2016-08-22,24.4953
4166,2016-08-23,28.9728
4167,2016-08-24,26.4938
4168,2016-08-25,29.1485
4169,2016-08-26,33.3065
4170,2016-08-29,33.3065
4171,2016-08-30,23.6937
4172,2016-08-31,18.0258
4173,2016-09-01,12.9302
4174,2016-09-02,17.7021
4175,2016-09-06,13.9704
4176,2016-09-07,14.5138
4177,2016-09-08,10.3853
4178,2016-09-09,5.1353
4179,2016-09-12,13.0917
4180,2016-09-13,13.0917
4181,2016-09-14,13.3601
4182,2016-09-15,1.484
4183,2016-09-16,2.6893
4184,2016-09-19,4.4617
4185,2016-09-20,2.819
4186,2016-09-21,10.2475
4187,2016-09-22,12.3629
4188,2016-09-23,7.9011
4189,2016-09-26,1.1856
4190,2016-09-27,11.8807
4191,2016-09-28,11.8807
4192,2016-09-29,4.411
4193,2016-09-30,4.411
4194,2016-10-03,0.088
4195,2016-10-04,1.5237
4196,2016-10-05,4.3458
4197,2016-10-06,4.3458
4198,2016-10-07,6.3182
4199,2016-10-10,12.7862
4200,2016-10-11,3.9065
4201,2016-10-12,10.8508
4202,2016-10-13,12.0119
4203,2016-10-14,4.5895
4204,2016-10-17,8.2267
4205,2016-10-18,0.4101
4206,2016-10-19,0.6437
4207,2016-10-20,11.3676
4208,2016-10-21,23.3488
4209,2016-10-24,27.7962
4210,2016-10-25,30.645
4211,2016-10-26,25.9773
4212,2016-10-27,20.7481
4213,2016-10-28,14.0595
4214,2016-10-31,14.0595
4215,2016-11-01,5.5487
4216,2016-11-02,5.5487
4217,2016-11-03,3.1307
4218,2016-11-04,4.0539
4219,2016-11-07,9.8414
4220,2016-11-08,12.4227
4221,2016-11-09,1.2711
4222,2016-11-10,13.6307
4223,2016-11-11,13.6307
4224,2016-11-14,19.7177
4225,2016-11-15,14.9291
4226,2016-11-16,12.9571
4227,2016-11-17,0.6583
4228,2016-11-18,2.4807
4229,2016-11-21,2.4807
4230,2016-11-22,5.4152
4231,2016-11-23,0.6098
4232,2016-11-25,1.8861
4233,2016-11-28,3.4433
4234,2016-11-29,7.4971
4235,2016-11-30,3.9059
4236,2016-12-01,9.4564
4237,2016-12-02,10.7309
4238,2016-12-05,1.3426
4239,2016-12-06,1.3426
4240,2016-12-07,10.2857
4241,2016-12-08,12.1089
4242,2016-12-09,15.8012
4243,2016-12-12,18.5254
4244,2016-12-13,27.4519
4245,2016-12-14,27.6753
4246,2016-12-15,24.5791
4247,2016-12-16,22.0727
4248,2016-12-19,28.7601
4249,2016-12-20,28.9947
4250,2016-12-21,28.9947
4251,2016-12-22,32.2898
4252,2016-12-23,23.1883
4253,2016-12-27,27.7707
4254,2016-12-28,22.2657
4255,2016-12-29,20.8237
4256,2016-12-30,11.1631
4257,2017-01-03,11.1631
4258,2017-01-04,11.0928
4259,2017-01-05,9.7774
4260,2017-01-06,15.5107
4261,2017-01-09,15.5107
4262,2017-01-10,11.3505
4263,2017-01-11,13.3715
4264,2017-01-12,5.7576
4265,2017-01-13,5.7576
4266,2017-01-17,0.759
4267,2017-01-18,0.759
4268,2017-01-19,5.1074
4269,2017-01-20,5.1074
4270,2017-01-23,9.7385
4271,2017-01-24,18.4986
4272,2017-01-25,23.1286
4273,2017-01-26,28.2425
4274,2017-01-27,41.2474
4275,2017-01-30,39.5054
4276,2017-01-31,29.4243
4277,2017-02-01,16.4638
4278,2017-02-02,6.2559
4279,2017-02-03,9.6147
4280,2017-02-06,9.6147
4281,2017-02-07,11.1951
4282,2017-02-08,11.5708
4283,2017-02-09,19.1316
4284,2017-02-10,19.1316
4285,2017-02-13,25.4127
4286,2017-02-14,23.4304
4287,2017-02-15,23.4304
4288,2017-02-16,30.811
4289,2017-02-17,28.0952
4290,2017-02-21,30.8997
4291,2017-02-22,23.1229
4292,2017-02-23,27.0032
4293,2017-02-24,27.793
4294,2017-02-27,25.9487
4295,2017-02-28,20.0709
4296,2017-03-01,29.5047
4297,2017-03-02,26.7148
4298,2017-03-03,21.5941
4299,2017-03-06,25.0285
4300,2017-03-07,27.6497
4301,2017-03-08,31.1071
4302,2017-03-09,32.4659
4303,2017-03-10,33.1598
4304,2017-03-13,28.9752
4305,2017-03-14,19.7334
4306,2017-03-15,24.7346
4307,2017-03-16,24.7346
4308,2017-03-17,30.9215
4309,2017-03-20,30.9215
4310,2017-03-21,17.74
4311,2017-03-22,17.5289
4312,2017-03-23,19.0567
4313,2017-03-24,22.2409
4314,2017-03-27,13.0973
4315,2017-03-28,17.0784
4316,2017-03-29,17.5555
4317,2017-03-30,24.8384
4318,2017-03-31,27.7766
4319,2017-04-03,21.5824
4320,2017-04-04,21.5824
4321,2017-04-05,29.4526
4322,2017-04-06,29.4526
4323,2017-04-07,28.395
4324,2017-04-10,26.2239
4325,2017-04-11,13.3607
4326,2017-04-12,13.3607
4327,2017-04-13,19.5917
4328,2017-04-17,19.5917
4329,2017-04-18,23.4273
4330,2017-04-19,16.2628
4331,2017-04-20,16.2628
4332,2017-04-21,31.7156
4333,2017-04-24,42.9201
4334,2017-04-25,46.5729
4335,2017-04-26,49.0133
4336,2017-04-27,49.641
4337,2017-04-28,55.8528
4338,2017-05-01,58.7427
4339,2017-05-02,59.8231
4340,2017-05-03,49.0391
4341,2017-05-04,47.2955
4342,2017-05-05,43.5084
4343,2017-05-08,41.7186
4344,2017-05-09,44.1287
4345,2017-05-10,46.9405
4346,2017-05-11,27.6239
4347,2017-05-12,25.882
4348,2017-05-15,16.0836
4349,2017-05-16,28.1141
4350,2017-05-17,14.926
4351,2017-05-18,10.183
4352,2017-05-19,10.183
4353,2017-05-22,15.512
4354,2017-05-23,18.686
4355,2017-05-24,20.3244
4356,2017-05-25,31.5
4357,2017-05-26,34.7744
4358,2017-05-30,36.5582
4359,2017-05-31,39.5793
4360,2017-06-01,32.3424
4361,2017-06-02,43.1211
4362,2017-06-05,50.0265
4363,2017-06-06,50.0265
4364,2017-06-07,44.008
4365,2017-06-08,35.9357
4366,2017-06-09,1.6074
4367,2017-06-12,5.9304
4368,2017-06-13,2.6801
4369,2017-06-14,2.3519
4370,2017-06-15,7.9937
4371,2017-06-16,7.9937
4372,2017-06-19,1.1473
4373,2017-06-20,3.3929
4374,2017-06-21,3.3929
4375,2017-06-22,5.6417
4376,2017-06-23,1.2982
4377,2017-06-26,5.8364
4378,2017-06-27,6.5522
4379,2017-06-28,9.9852
4380,2017-06-29,15.8275
4381,2017-06-30,15.8275
4382,2017-07-03,21.6249
4383,2017-07-05,21.6249
4384,2017-07-06,22.4469
4385,2017-07-07,9.6185
4386,2017-07-10,5.1339
4387,2017-07-11,0.5908
4388,2017-07-12,5.4127
4389,2017-07-13,12.384
4390,2017-07-14,22.1596
4391,2017-07-17,23.4748
4392,2017-07-18,22.7471
4393,2017-07-19,27.6119
4394,2017-07-20,29.4817
4395,2017-07-21,28.0091
4396,2017-07-24,27.4543
4397,2017-07-25,31.8098
4398,2017-07-26,32.3442
4399,2017-07-27,12.5747
4400,2017-07-28,12.5747
4401,2017-07-31,10.9722
4402,2017-08-01,10.9722
4403,2017-08-02,1.5681
4404,2017-08-03,1.5681
4405,2017-08-04,5.2138
4406,2017-08-07,5.2138
4407,2017-08-08,1.0114
4408,2017-08-09,1.0114
4409,2017-08-10,9.1834
4410,2017-08-11,2.6823
4411,2017-08-14,8.7555
4412,2017-08-15,8.7555
4413,2017-08-16,14.0591
4414,2017-08-17,4.4138
4415,2017-08-18,0.9671
4416,2017-08-21,3.528
4417,2017-08-22,5.0155
4418,2017-08-23,5.0155
4419,2017-08-24,0.4918
4420,2017-08-25,5.0892
4421,2017-08-28,5.0892
4422,2017-08-29,1.1197
4423,2017-08-30,10.5613
4424,2017-08-31,17.7087
4425,2017-09-01,15.6335
4426,2017-09-05,7.4115
4427,2017-09-06,8.9601
4428,2017-09-07,14.5752
4429,2017-09-08,14.5752
4430,2017-09-11,19.4878
4431,2017-09-12,22.3097
4432,2017-09-13,22.3097
4433,2017-09-14,24.8393
4434,2017-09-15,17.8484
4435,2017-09-18,23.6492
4436,2017-09-19,23.1757
4437,2017-09-20,12.5853
4438,2017-09-21,9.7474
4439,2017-09-22,6.0882
4440,2017-09-25,5.7447
4441,2017-09-26,5.7447
4442,2017-09-27,0.9168
4443,2017-09-28,0.9168
4444,2017-09-29,6.5671
4445,2017-10-02,12.2174
4446,2017-10-03,10.57
4447,2017-10-04,3.5854
4448,2017-10-05,19.2468
4449,2017-10-06,19.2468
4450,2017-10-09,24.307
4451,2017-10-10,25.0674
4452,2017-10-11,22.0033
4453,2017-10-12,29.9005
4454,2017-10-13,34.7594
4455,2017-10-16,34.7594
4456,2017-10-17,32.9983
4457,2017-10-18,35.0532
4458,2017-10-19,35.7744
4459,2017-10-20,44.2465
4460,2017-10-23,46.8711
4461,2017-10-24,41.1981
4462,2017-10-25,33.0817
4463,2017-10-26,35.8423
4464,2017-10-27,66.5853
4465,2017-10-30,60.6109
4466,2017-10-31,60.7
4467,2017-11-01,57.8216
4468,2017-11-02,60.1105
4469,2017-11-03,60.3693
4470,2017-11-06,60.9031
4471,2017-11-07,61.5841
4472,2017-11-08,60.1163
4473,2017-11-09,47.0413
4474,2017-11-10,47.0413
4475,2017-11-13,47.0413
4476,2017-11-14,40.1518
4477,2017-11-15,36.0964
4478,2017-11-16,36.0964
4479,2017-11-17,26.3204
4480,2017-11-20,26.3204
4481,2017-11-21,35.4892
4482,2017-11-22,35.8922
4483,2017-11-24,32.1265
4484,2017-11-27,36.0712
4485,2017-11-28,42.9274
4486,2017-11-29,31.3276
4487,2017-11-30,31.3276
4488,2017-12-01,33.3835
4489,2017-12-04,4.7093
4490,2017-12-05,4.7093
4491,2017-12-06,8.68
4492,2017-12-07,8.68
4493,2017-12-08,22.5223
4494,2017-12-11,27.646
4495,2017-12-12,31.7363
4496,2017-12-13,31.7363
4497,2017-12-14,24.4022
4498,2017-12-15,31.9769
4499,2017-12-18,34.3121
4500,2017-12-19,23.8319
4501,2017-12-20,18.17
4502,2017-12-21,18.17
4503,2017-12-22,13.2522
4504,2017-12-26,13.2522
4505,2017-12-27,16.8117
4506,2017-12-28,16.8117
4507,2017-12-29,17.8184
4508,2018-01-02,20.0256
4509,2018-01-03,21.7279
4510,2018-01-04,30.6607
4511,2018-01-05,35.6985
