,date,MACD_Signal,MACD_Hist,MACD
2156,2008-09-17,-0.1128,-0.1796,-0.2924
2157,2008-09-18,-0.1629,-0.2002,-0.363
2158,2008-09-19,-0.2147,-0.2075,-0.4222
2159,2008-09-22,-0.2607,-0.1839,-0.4446
2160,2008-09-23,-0.2994,-0.1546,-0.4539
2161,2008-09-24,-0.3262,-0.1075,-0.4337
2162,2008-09-25,-0.3294,-0.0126,-0.3419
2163,2008-09-26,-0.3041,0.101,-0.2031
2164,2008-09-29,-0.2998,0.0171,-0.2827
2165,2008-09-30,-0.2814,0.0736,-0.2078
2166,2008-10-01,-0.2578,0.0943,-0.1635
2167,2008-10-02,-0.2353,0.09,-0.1453
2168,2008-10-03,-0.213,0.0892,-0.1238
2169,2008-10-06,-0.214,-0.004,-0.218
2170,2008-10-07,-0.2559,-0.1675,-0.4233
2171,2008-10-08,-0.3241,-0.2729,-0.5969
2172,2008-10-09,-0.4158,-0.367,-0.7828
2173,2008-10-10,-0.5293,-0.454,-0.9833
2174,2008-10-13,-0.5855,-0.2246,-0.8101
2175,2008-10-14,-0.6238,-0.1531,-0.7769
2176,2008-10-15,-0.6704,-0.1865,-0.8568
2177,2008-10-16,-0.6938,-0.0938,-0.7877
2178,2008-10-17,-0.7041,-0.0411,-0.7452
2179,2008-10-20,-0.6914,0.0509,-0.6405
2180,2008-10-21,-0.685,0.0254,-0.6596
2181,2008-10-22,-0.7106,-0.1024,-0.8131
2182,2008-10-23,-0.7407,-0.1203,-0.861
2183,2008-10-24,-0.7761,-0.1414,-0.9175
2184,2008-10-27,-0.8235,-0.1899,-1.0135
2185,2008-10-28,-0.8436,-0.0803,-0.924
2186,2008-10-29,-0.8452,-0.0061,-0.8513
2187,2008-10-30,-0.839,0.0248,-0.8142
2188,2008-10-31,-0.8311,0.0314,-0.7998
2189,2008-11-03,-0.8161,0.0599,-0.7562
2190,2008-11-04,-0.7811,0.1402,-0.6409
2191,2008-11-05,-0.7566,0.0978,-0.6589
2192,2008-11-06,-0.7576,-0.0036,-0.7612
2193,2008-11-07,-0.7627,-0.0205,-0.7832
2194,2008-11-10,-0.7717,-0.0359,-0.8075
2195,2008-11-11,-0.7824,-0.0429,-0.8253
2196,2008-11-12,-0.8062,-0.0954,-0.9017
2197,2008-11-13,-0.8201,-0.0553,-0.8754
2198,2008-11-14,-0.844,-0.0958,-0.9398
2199,2008-11-17,-0.8829,-0.1556,-1.0386
2200,2008-11-18,-0.9224,-0.1578,-1.0802
2201,2008-11-19,-0.9792,-0.2274,-1.2066
2202,2008-11-20,-1.0539,-0.2986,-1.3525
2203,2008-11-21,-1.0991,-0.1808,-1.2799
2204,2008-11-24,-1.1048,-0.023,-1.1278
2205,2008-11-25,-1.0942,0.0425,-1.0517
2206,2008-11-26,-1.0634,0.1232,-0.9402
2207,2008-11-28,-1.0234,0.1598,-0.8636
2208,2008-12-01,-1.0032,0.081,-0.9222
2209,2008-12-02,-0.9855,0.0709,-0.9146
2210,2008-12-03,-0.9565,0.1158,-0.8407
2211,2008-12-04,-0.932,0.0981,-0.8339
2212,2008-12-05,-0.8973,0.1389,-0.7584
2213,2008-12-08,-0.8378,0.2381,-0.5997
2214,2008-12-09,-0.7705,0.2692,-0.5012
2215,2008-12-10,-0.6999,0.2823,-0.4176
2216,2008-12-11,-0.6479,0.2081,-0.4398
2217,2008-12-12,-0.6102,0.1508,-0.4594
2218,2008-12-15,-0.5871,0.0921,-0.495
2219,2008-12-16,-0.5561,0.1242,-0.4319
2220,2008-12-17,-0.5276,0.1141,-0.4135
2221,2008-12-18,-0.5067,0.0836,-0.423
2222,2008-12-19,-0.4933,0.0533,-0.4401
2223,2008-12-22,-0.4834,0.0398,-0.4436
2224,2008-12-23,-0.4734,0.04,-0.4333
2225,2008-12-24,-0.4645,0.0354,-0.4291
2226,2008-12-26,-0.4564,0.0323,-0.4241
2227,2008-12-29,-0.4509,0.022,-0.429
2228,2008-12-30,-0.4403,0.0427,-0.3975
2229,2008-12-31,-0.4243,0.0639,-0.3604
2230,2009-01-02,-0.3907,0.1345,-0.2562
2231,2009-01-05,-0.3438,0.1873,-0.1565
2232,2009-01-06,-0.2866,0.2291,-0.0574
2233,2009-01-07,-0.245,0.1661,-0.0789
2234,2009-01-08,-0.2052,0.1591,-0.0461
2235,2009-01-09,-0.1778,0.1099,-0.0678
2236,2009-01-12,-0.1598,0.0718,-0.088
2237,2009-01-13,-0.1428,0.0679,-0.0749
2238,2009-01-14,-0.1387,0.0166,-0.1221
2239,2009-01-15,-0.1401,-0.0055,-0.1456
2240,2009-01-16,-0.137,0.0121,-0.1249
2241,2009-01-20,-0.1507,-0.0547,-0.2054
2242,2009-01-21,-0.1594,-0.0349,-0.1943
2243,2009-01-22,-0.2004,-0.1641,-0.3645
2244,2009-01-23,-0.2577,-0.2289,-0.4865
2245,2009-01-26,-0.3146,-0.2277,-0.5423
2246,2009-01-27,-0.3671,-0.2102,-0.5774
2247,2009-01-28,-0.4073,-0.1607,-0.568
2248,2009-01-29,-0.4438,-0.1462,-0.59
2249,2009-01-30,-0.483,-0.1567,-0.6397
2250,2009-02-02,-0.509,-0.104,-0.6131
2251,2009-02-03,-0.5136,-0.0182,-0.5318
2252,2009-02-04,-0.5012,0.0495,-0.4516
2253,2009-02-05,-0.4712,0.1201,-0.351
2254,2009-02-06,-0.4207,0.2019,-0.2187
2255,2009-02-09,-0.3626,0.2324,-0.1301
2256,2009-02-10,-0.3121,0.2018,-0.1103
2257,2009-02-11,-0.2618,0.2011,-0.0608
2258,2009-02-12,-0.2129,0.1956,-0.0173
2259,2009-02-13,-0.1697,0.1731,0.0034
2260,2009-02-17,-0.1478,0.0876,-0.0602
2261,2009-02-18,-0.1396,0.0327,-0.107
2262,2009-02-19,-0.1435,-0.0156,-0.1591
2263,2009-02-20,-0.153,-0.038,-0.191
2264,2009-02-23,-0.1778,-0.099,-0.2768
2265,2009-02-24,-0.211,-0.133,-0.3441
2266,2009-02-25,-0.2508,-0.1589,-0.4096
2267,2009-02-26,-0.3005,-0.1989,-0.4994
2268,2009-02-27,-0.3575,-0.2281,-0.5855
2269,2009-03-02,-0.421,-0.2541,-0.6751
2270,2009-03-03,-0.4829,-0.2475,-0.7304
2271,2009-03-04,-0.5356,-0.2107,-0.7462
2272,2009-03-05,-0.592,-0.2259,-0.818
2273,2009-03-06,-0.6464,-0.2176,-0.864
2274,2009-03-09,-0.6973,-0.2034,-0.9007
2275,2009-03-10,-0.7204,-0.0926,-0.813
2276,2009-03-11,-0.7133,0.0285,-0.6848
2277,2009-03-12,-0.6875,0.103,-0.5845
2278,2009-03-13,-0.6556,0.1276,-0.528
2279,2009-03-16,-0.6264,0.1168,-0.5096
2280,2009-03-17,-0.5886,0.1511,-0.4376
2281,2009-03-18,-0.5452,0.1739,-0.3713
2282,2009-03-19,-0.4963,0.1955,-0.3008
2283,2009-03-20,-0.4468,0.1982,-0.2486
2284,2009-03-23,-0.3781,0.2746,-0.1035
2285,2009-03-24,-0.3076,0.2822,-0.0253
2286,2009-03-25,-0.2386,0.2756,0.037
2287,2009-03-26,-0.1587,0.3199,0.1612
2288,2009-03-27,-0.0868,0.2876,0.2008
2289,2009-03-30,-0.0339,0.2116,0.1777
2290,2009-03-31,0.0186,0.21,0.2286
2291,2009-04-01,0.0831,0.2578,0.3408
2292,2009-04-02,0.1511,0.2722,0.4233
2293,2009-04-03,0.2089,0.2311,0.44
2294,2009-04-06,0.2569,0.192,0.4489
2295,2009-04-07,0.2956,0.1551,0.4507
2296,2009-04-08,0.3328,0.1485,0.4813
2297,2009-04-09,0.3738,0.1642,0.5381
2298,2009-04-13,0.4131,0.157,0.5701
2299,2009-04-14,0.4444,0.1251,0.5695
2300,2009-04-15,0.4597,0.0613,0.521
2301,2009-04-16,0.478,0.0733,0.5513
2302,2009-04-17,0.4872,0.0369,0.5241
2303,2009-04-20,0.4797,-0.03,0.4498
2304,2009-04-21,0.4668,-0.0517,0.4151
2305,2009-04-22,0.4471,-0.079,0.368
2306,2009-04-23,0.4253,-0.0871,0.3382
2307,2009-04-24,0.4342,0.0355,0.4696
2308,2009-04-27,0.4526,0.074,0.5266
2309,2009-04-28,0.4677,0.0601,0.5278
2310,2009-04-29,0.4838,0.0644,0.5482
2311,2009-04-30,0.4988,0.06,0.5587
2312,2009-05-01,0.5108,0.0482,0.559
2313,2009-05-04,0.5184,0.0305,0.5489
2314,2009-05-05,0.5153,-0.0125,0.5028
2315,2009-05-06,0.5044,-0.0435,0.4609
2316,2009-05-07,0.4806,-0.0952,0.3854
2317,2009-05-08,0.4505,-0.1206,0.3298
2318,2009-05-11,0.4153,-0.1407,0.2745
2319,2009-05-12,0.3869,-0.1134,0.2735
2320,2009-05-13,0.3612,-0.1027,0.2585
2321,2009-05-14,0.3427,-0.0742,0.2685
2322,2009-05-15,0.3313,-0.0453,0.286
2323,2009-05-18,0.3304,-0.0036,0.3268
2324,2009-05-19,0.3307,0.0012,0.3319
2325,2009-05-20,0.3321,0.0056,0.3377
2326,2009-05-21,0.3244,-0.0307,0.2937
2327,2009-05-22,0.3096,-0.0593,0.2503
2328,2009-05-26,0.2998,-0.0393,0.2606
2329,2009-05-27,0.2896,-0.0408,0.2488
2330,2009-05-28,0.2842,-0.0218,0.2623
2331,2009-05-29,0.2883,0.0167,0.305
2332,2009-06-01,0.3058,0.0699,0.3757
2333,2009-06-02,0.33,0.0968,0.4268
2334,2009-06-03,0.3617,0.1266,0.4883
2335,2009-06-04,0.3971,0.1418,0.5388
2336,2009-06-05,0.4371,0.16,0.5971
2337,2009-06-08,0.4754,0.1533,0.6287
2338,2009-06-09,0.5101,0.1386,0.6487
2339,2009-06-10,0.547,0.1475,0.6945
2340,2009-06-11,0.5865,0.1583,0.7448
2341,2009-06-12,0.6323,0.1832,0.8156
2342,2009-06-15,0.6796,0.1893,0.8689
2343,2009-06-16,0.7244,0.1789,0.9032
2344,2009-06-17,0.7671,0.171,0.9381
2345,2009-06-18,0.8018,0.1387,0.9404
2346,2009-06-19,0.8368,0.1402,0.977
2347,2009-06-22,0.8558,0.0757,0.9315
2348,2009-06-23,0.8626,0.0274,0.89
2349,2009-06-24,0.8616,-0.0039,0.8577
2350,2009-06-25,0.8589,-0.0107,0.8482
2351,2009-06-26,0.8464,-0.0504,0.796
2352,2009-06-29,0.8344,-0.0478,0.7867
2353,2009-06-30,0.8202,-0.057,0.7632
2354,2009-07-01,0.8077,-0.05,0.7577
2355,2009-07-02,0.7844,-0.0931,0.6913
2356,2009-07-06,0.7511,-0.1333,0.6178
2357,2009-07-07,0.7008,-0.2011,0.4998
2358,2009-07-08,0.6415,-0.2375,0.404
2359,2009-07-09,0.5761,-0.2614,0.3147
2360,2009-07-10,0.5083,-0.2711,0.2373
2361,2009-07-13,0.4548,-0.214,0.2409
2362,2009-07-14,0.4102,-0.1788,0.2314
2363,2009-07-15,0.3885,-0.0866,0.3019
2364,2009-07-16,0.3866,-0.0075,0.3792
2365,2009-07-17,0.394,0.0295,0.4235
2366,2009-07-20,0.4097,0.0628,0.4725
2367,2009-07-21,0.4336,0.0958,0.5294
2368,2009-07-22,0.46,0.1056,0.5656
2369,2009-07-23,0.4977,0.1505,0.6482
2370,2009-07-24,0.5056,0.0316,0.5371
2371,2009-07-27,0.4878,-0.0709,0.4169
2372,2009-07-28,0.4596,-0.1129,0.3466
2373,2009-07-29,0.4305,-0.1165,0.314
2374,2009-07-30,0.4015,-0.1159,0.2856
2375,2009-07-31,0.3686,-0.1316,0.237
2376,2009-08-03,0.3391,-0.1181,0.221
2377,2009-08-04,0.3115,-0.1104,0.2011
2378,2009-08-05,0.2865,-0.1001,0.1864
2379,2009-08-06,0.2581,-0.1133,0.1448
2380,2009-08-07,0.2302,-0.1116,0.1186
2381,2009-08-10,0.2013,-0.1157,0.0856
2382,2009-08-11,0.1681,-0.1326,0.0355
2383,2009-08-12,0.1401,-0.1122,0.0279
2384,2009-08-13,0.1178,-0.0891,0.0287
2385,2009-08-14,0.1012,-0.0664,0.0348
2386,2009-08-17,0.0817,-0.0779,0.0039
2387,2009-08-18,0.0666,-0.0606,0.006
2388,2009-08-19,0.0559,-0.0428,0.0131
2389,2009-08-20,0.0487,-0.0286,0.0201
2390,2009-08-21,0.0559,0.0286,0.0845
2391,2009-08-24,0.0752,0.0771,0.1522
2392,2009-08-25,0.1008,0.1028,0.2036
2393,2009-08-26,0.1275,0.1068,0.2344
2394,2009-08-27,0.1554,0.1115,0.2669
2395,2009-08-28,0.1821,0.1066,0.2886
2396,2009-08-31,0.2056,0.0943,0.2999
2397,2009-09-01,0.2152,0.0383,0.2535
2398,2009-09-02,0.2128,-0.0097,0.2031
2399,2009-09-03,0.2065,-0.0252,0.1812
2400,2009-09-04,0.2057,-0.003,0.2027
2401,2009-09-08,0.2112,0.022,0.2332
2402,2009-09-09,0.2192,0.032,0.2512
2403,2009-09-10,0.2314,0.0486,0.28
2404,2009-09-11,0.2428,0.0455,0.2883
2405,2009-09-14,0.2547,0.0478,0.3026
2406,2009-09-15,0.269,0.0573,0.3263
2407,2009-09-16,0.2835,0.0577,0.3412
2408,2009-09-17,0.2982,0.0588,0.3569
2409,2009-09-18,0.3109,0.0511,0.362
2410,2009-09-21,0.3217,0.0433,0.365
2411,2009-09-22,0.3375,0.0632,0.4007
2412,2009-09-23,0.3539,0.0655,0.4194
2413,2009-09-24,0.3726,0.0749,0.4475
2414,2009-09-25,0.3848,0.0486,0.4334
2415,2009-09-28,0.3958,0.0439,0.4397
2416,2009-09-29,0.4033,0.03,0.4332
2417,2009-09-30,0.4068,0.0141,0.4209
2418,2009-10-01,0.3933,-0.0539,0.3394
2419,2009-10-02,0.3702,-0.0922,0.278
2420,2009-10-05,0.3364,-0.1352,0.2013
2421,2009-10-06,0.3044,-0.1281,0.1763
2422,2009-10-07,0.2743,-0.1204,0.154
2423,2009-10-08,0.2555,-0.0753,0.1802
2424,2009-10-09,0.2422,-0.0531,0.1891
2425,2009-10-12,0.2353,-0.0278,0.2075
2426,2009-10-13,0.2336,-0.0069,0.2267
2427,2009-10-14,0.2371,0.0141,0.2511
2428,2009-10-15,0.2551,0.0721,0.3273
2429,2009-10-16,0.2774,0.089,0.3664
2430,2009-10-19,0.2983,0.0835,0.3817
2431,2009-10-20,0.3166,0.0736,0.3902
2432,2009-10-21,0.3351,0.074,0.4091
2433,2009-10-22,0.3521,0.068,0.4201
2434,2009-10-23,0.3893,0.1487,0.538
2435,2009-10-26,0.4468,0.23,0.6769
2436,2009-10-27,0.5116,0.2592,0.7708
2437,2009-10-28,0.5673,0.2228,0.7901
2438,2009-10-29,0.6163,0.1959,0.8122
2439,2009-10-30,0.6493,0.1319,0.7812
2440,2009-11-02,0.6714,0.0885,0.7599
2441,2009-11-03,0.6784,0.0282,0.7067
2442,2009-11-04,0.6826,0.0166,0.6992
2443,2009-11-05,0.6897,0.0284,0.7181
2444,2009-11-06,0.6975,0.0312,0.7287
2445,2009-11-09,0.7112,0.0549,0.7662
2446,2009-11-10,0.7267,0.0617,0.7884
2447,2009-11-11,0.7424,0.0632,0.8056
2448,2009-11-12,0.7598,0.0693,0.8291
2449,2009-11-13,0.7797,0.0798,0.8595
2450,2009-11-16,0.7971,0.0694,0.8664
2451,2009-11-17,0.8174,0.0813,0.8986
2452,2009-11-18,0.8384,0.084,0.9224
2453,2009-11-19,0.8515,0.0527,0.9042
2454,2009-11-20,0.8546,0.0123,0.8669
2455,2009-11-23,0.8543,-0.0011,0.8533
2456,2009-11-24,0.8496,-0.0191,0.8305
2457,2009-11-25,0.8384,-0.0448,0.7936
2458,2009-11-27,0.8128,-0.1025,0.7102
2459,2009-11-30,0.7806,-0.1287,0.6519
2460,2009-12-01,0.7538,-0.1071,0.6467
2461,2009-12-02,0.7264,-0.1095,0.6169
2462,2009-12-03,0.6992,-0.1088,0.5905
2463,2009-12-04,0.6744,-0.0994,0.575
2464,2009-12-07,0.6478,-0.1065,0.5412
2465,2009-12-08,0.6164,-0.1254,0.491
2466,2009-12-09,0.5846,-0.1273,0.4572
2467,2009-12-10,0.5553,-0.117,0.4383
2468,2009-12-11,0.5277,-0.1107,0.4169
2469,2009-12-14,0.5054,-0.0892,0.4162
2470,2009-12-15,0.485,-0.0814,0.4036
2471,2009-12-16,0.4671,-0.0715,0.3956
2472,2009-12-17,0.4427,-0.0978,0.3449
2473,2009-12-18,0.4265,-0.0646,0.3619
2474,2009-12-21,0.418,-0.0342,0.3838
2475,2009-12-22,0.4185,0.0021,0.4206
2476,2009-12-23,0.4253,0.0272,0.4526
2477,2009-12-24,0.436,0.0428,0.4788
2478,2009-12-28,0.4503,0.0572,0.5075
2479,2009-12-29,0.4686,0.0732,0.5418
2480,2009-12-30,0.4805,0.0476,0.5281
2481,2009-12-31,0.479,-0.0059,0.4731
2482,2010-01-04,0.4757,-0.0135,0.4621
2483,2010-01-05,0.4703,-0.0213,0.4491
2484,2010-01-06,0.46,-0.0414,0.4185
2485,2010-01-07,0.4409,-0.0764,0.3645
2486,2010-01-08,0.4196,-0.085,0.3346
2487,2010-01-11,0.3909,-0.1147,0.2762
2488,2010-01-12,0.355,-0.1436,0.2114
2489,2010-01-13,0.3201,-0.1396,0.1805
2490,2010-01-14,0.2967,-0.0937,0.203
2491,2010-01-15,0.2794,-0.0692,0.2102
2492,2010-01-19,0.2701,-0.0374,0.2327
2493,2010-01-20,0.2574,-0.0508,0.2066
2494,2010-01-21,0.2335,-0.0956,0.1379
2495,2010-01-22,0.1865,-0.1878,-0.0013
2496,2010-01-25,0.1329,-0.2145,-0.0816
2497,2010-01-26,0.0805,-0.2097,-0.1292
2498,2010-01-27,0.0341,-0.1856,-0.1515
2499,2010-01-28,-0.0143,-0.1936,-0.2079
2500,2010-01-29,-0.077,-0.2509,-0.3279
2501,2010-02-01,-0.1416,-0.2582,-0.3999
2502,2010-02-02,-0.2028,-0.2448,-0.4477
2503,2010-02-03,-0.2555,-0.2109,-0.4665
2504,2010-02-04,-0.3122,-0.2267,-0.5389
2505,2010-02-05,-0.3648,-0.2103,-0.5751
2506,2010-02-08,-0.416,-0.2049,-0.6209
2507,2010-02-09,-0.4581,-0.1684,-0.6266
2508,2010-02-10,-0.4916,-0.1339,-0.6255
2509,2010-02-11,-0.5147,-0.0924,-0.6071
2510,2010-02-12,-0.5319,-0.069,-0.6009
2511,2010-02-16,-0.5367,-0.0191,-0.5558
2512,2010-02-17,-0.5283,0.0335,-0.4949
2513,2010-02-18,-0.5049,0.0936,-0.4113
2514,2010-02-19,-0.4754,0.1183,-0.357
2515,2010-02-22,-0.443,0.1294,-0.3136
2516,2010-02-23,-0.416,0.108,-0.308
2517,2010-02-24,-0.388,0.1119,-0.2761
2518,2010-02-25,-0.3605,0.1101,-0.2503
2519,2010-02-26,-0.3327,0.111,-0.2217
2520,2010-03-01,-0.3,0.1311,-0.1689
2521,2010-03-02,-0.274,0.1038,-0.1702
2522,2010-03-03,-0.2531,0.0837,-0.1693
2523,2010-03-04,-0.2331,0.08,-0.1531
2524,2010-03-05,-0.2149,0.0728,-0.1421
2525,2010-03-08,-0.1976,0.0692,-0.1284
2526,2010-03-09,-0.1786,0.0759,-0.1027
2527,2010-03-10,-0.1565,0.0886,-0.0678
2528,2010-03-11,-0.1298,0.1068,-0.023
2529,2010-03-12,-0.0999,0.1195,0.0196
2530,2010-03-15,-0.069,0.1234,0.0544
2531,2010-03-16,-0.0378,0.1251,0.0873
2532,2010-03-17,-0.0036,0.1365,0.1329
2533,2010-03-18,0.0302,0.1353,0.1655
2534,2010-03-19,0.0617,0.1259,0.1876
2535,2010-03-22,0.0901,0.1135,0.2035
2536,2010-03-23,0.1192,0.1168,0.236
2537,2010-03-24,0.1435,0.097,0.2405
2538,2010-03-25,0.1688,0.1011,0.2699
2539,2010-03-26,0.1874,0.0746,0.262
2540,2010-03-29,0.1994,0.0478,0.2472
2541,2010-03-30,0.2089,0.0382,0.2472
2542,2010-03-31,0.2083,-0.0025,0.2059
2543,2010-04-01,0.1989,-0.0379,0.161
2544,2010-04-05,0.1856,-0.0529,0.1327
2545,2010-04-06,0.1711,-0.058,0.1131
2546,2010-04-07,0.1566,-0.0579,0.0988
2547,2010-04-08,0.1517,-0.0198,0.1319
2548,2010-04-09,0.1593,0.0306,0.1899
2549,2010-04-12,0.1738,0.0578,0.2316
2550,2010-04-13,0.1934,0.0785,0.2719
2551,2010-04-14,0.2207,0.1093,0.33
2552,2010-04-15,0.2517,0.124,0.3757
2553,2010-04-16,0.2796,0.1116,0.3913
2554,2010-04-19,0.3094,0.119,0.4284
2555,2010-04-20,0.3432,0.1351,0.4783
2556,2010-04-21,0.3765,0.1332,0.5097
2557,2010-04-22,0.4078,0.1253,0.5331
2558,2010-04-23,0.4284,0.0826,0.511
2559,2010-04-26,0.4427,0.0572,0.4999
2560,2010-04-27,0.447,0.0173,0.4643
2561,2010-04-28,0.4449,-0.0085,0.4364
2562,2010-04-29,0.4393,-0.0224,0.4169
2563,2010-04-30,0.4234,-0.0638,0.3596
2564,2010-05-03,0.406,-0.0695,0.3365
2565,2010-05-04,0.3761,-0.1197,0.2563
2566,2010-05-05,0.3345,-0.1662,0.1683
2567,2010-05-06,0.2732,-0.2452,0.028
2568,2010-05-07,0.1898,-0.3335,-0.1437
2569,2010-05-10,0.1082,-0.3265,-0.2183
2570,2010-05-11,0.0307,-0.3098,-0.2791
2571,2010-05-12,-0.0312,-0.2477,-0.2789
2572,2010-05-13,-0.0833,-0.2082,-0.2915
2573,2010-05-14,-0.1311,-0.1916,-0.3227
2574,2010-05-17,-0.1735,-0.1693,-0.3428
2575,2010-05-18,-0.2151,-0.1667,-0.3819
2576,2010-05-19,-0.2595,-0.1772,-0.4367
2577,2010-05-20,-0.3205,-0.2443,-0.5648
2578,2010-05-21,-0.3925,-0.2878,-0.6802
2579,2010-05-24,-0.4757,-0.3328,-0.8084
2580,2010-05-25,-0.5636,-0.352,-0.9156
2581,2010-05-26,-0.6656,-0.408,-1.0737
2582,2010-05-27,-0.7538,-0.3525,-1.1063
2583,2010-05-28,-0.8301,-0.3052,-1.1353
2584,2010-06-01,-0.8916,-0.2462,-1.1378
2585,2010-06-02,-0.9296,-0.1518,-1.0814
2586,2010-06-03,-0.9422,-0.0507,-0.9929
2587,2010-06-04,-0.9533,-0.0443,-0.9977
2588,2010-06-07,-0.9686,-0.0612,-1.0299
2589,2010-06-08,-0.9865,-0.0713,-1.0578
2590,2010-06-09,-1.0078,-0.0853,-1.0931
2591,2010-06-10,-1.0245,-0.067,-1.0915
2592,2010-06-11,-1.0247,-0.0006,-1.0252
2593,2010-06-14,-1.0147,0.0399,-0.9748
2594,2010-06-15,-0.9792,0.1419,-0.8374
2595,2010-06-16,-0.9316,0.1905,-0.7411
2596,2010-06-17,-0.8759,0.2227,-0.6533
2597,2010-06-18,-0.815,0.2436,-0.5714
2598,2010-06-21,-0.76,0.2201,-0.5399
2599,2010-06-22,-0.7127,0.1893,-0.5234
2600,2010-06-23,-0.6784,0.1371,-0.5413
2601,2010-06-24,-0.6575,0.0837,-0.5738
2602,2010-06-25,-0.652,0.022,-0.63
2603,2010-06-28,-0.6585,-0.0261,-0.6846
2604,2010-06-29,-0.6867,-0.1127,-0.7993
2605,2010-06-30,-0.7301,-0.1739,-0.904
2606,2010-07-01,-0.7769,-0.1869,-0.9638
2607,2010-07-02,-0.8197,-0.1712,-0.9909
2608,2010-07-06,-0.8471,-0.1098,-0.9569
2609,2010-07-07,-0.8539,-0.0272,-0.8811
2610,2010-07-08,-0.8437,0.0408,-0.803
2611,2010-07-09,-0.8237,0.08,-0.7437
2612,2010-07-12,-0.7878,0.1437,-0.6441
2613,2010-07-13,-0.7372,0.2024,-0.5348
2614,2010-07-14,-0.6735,0.2551,-0.4184
2615,2010-07-15,-0.6021,0.2853,-0.3168
2616,2010-07-16,-0.5383,0.2552,-0.2831
2617,2010-07-19,-0.4759,0.2496,-0.2263
2618,2010-07-20,-0.4126,0.2533,-0.1593
2619,2010-07-21,-0.3568,0.2231,-0.1337
2620,2010-07-22,-0.2964,0.2417,-0.0547
2621,2010-07-23,-0.236,0.2415,0.0055
2622,2010-07-26,-0.1737,0.2493,0.0757
2623,2010-07-27,-0.112,0.2466,0.1346
2624,2010-07-28,-0.0571,0.2196,0.1625
2625,2010-07-29,-0.0079,0.1968,0.1888
2626,2010-07-30,0.0316,0.1582,0.1898
2627,2010-08-02,0.0713,0.1586,0.2298
2628,2010-08-03,0.106,0.139,0.2451
2629,2010-08-04,0.1288,0.0911,0.2199
2630,2010-08-05,0.1368,0.0321,0.1689
2631,2010-08-06,0.1377,0.0037,0.1414
2632,2010-08-09,0.1348,-0.0117,0.1231
2633,2010-08-10,0.1207,-0.0565,0.0642
2634,2010-08-11,0.0967,-0.0961,0.0006
2635,2010-08-12,0.0616,-0.1403,-0.0787
2636,2010-08-13,0.0198,-0.167,-0.1472
2637,2010-08-16,-0.0224,-0.1688,-0.1912
2638,2010-08-17,-0.0592,-0.1475,-0.2067
2639,2010-08-18,-0.0889,-0.1188,-0.2077
2640,2010-08-19,-0.1184,-0.118,-0.2365
2641,2010-08-20,-0.1494,-0.1237,-0.2731
2642,2010-08-23,-0.1784,-0.1162,-0.2946
2643,2010-08-24,-0.2082,-0.1191,-0.3273
2644,2010-08-25,-0.2354,-0.109,-0.3444
2645,2010-08-26,-0.2636,-0.1126,-0.3762
2646,2010-08-27,-0.2885,-0.0996,-0.3881
2647,2010-08-30,-0.314,-0.1021,-0.416
2648,2010-08-31,-0.3406,-0.1066,-0.4472
2649,2010-09-01,-0.3589,-0.0729,-0.4318
2650,2010-09-02,-0.3694,-0.0422,-0.4116
2651,2010-09-03,-0.3682,0.005,-0.3632
2652,2010-09-07,-0.364,0.0166,-0.3475
2653,2010-09-08,-0.358,0.0244,-0.3336
2654,2010-09-09,-0.3489,0.0364,-0.3125
2655,2010-09-10,-0.3401,0.0349,-0.3052
2656,2010-09-13,-0.3112,0.1157,-0.1955
2657,2010-09-14,-0.2717,0.158,-0.1137
2658,2010-09-15,-0.2257,0.1842,-0.0415
2659,2010-09-16,-0.174,0.2067,0.0327
2660,2010-09-17,-0.1229,0.2045,0.0816
2661,2010-09-20,-0.0711,0.2069,0.1358
2662,2010-09-21,-0.026,0.1804,0.1544
2663,2010-09-22,0.004,0.1201,0.1241
2664,2010-09-23,0.0201,0.0645,0.0846
2665,2010-09-24,0.0321,0.0481,0.0802
2666,2010-09-27,0.0402,0.0323,0.0724
2667,2010-09-28,0.0444,0.0168,0.0612
2668,2010-09-29,0.043,-0.0055,0.0375
2669,2010-09-30,0.0379,-0.0203,0.0177
2670,2010-10-01,0.029,-0.0358,-0.0068
2671,2010-10-04,0.0105,-0.0739,-0.0634
2672,2010-10-05,-0.006,-0.0659,-0.0719
2673,2010-10-06,-0.0191,-0.0523,-0.0714
2674,2010-10-07,-0.0277,-0.0345,-0.0622
2675,2010-10-08,-0.0324,-0.0187,-0.0511
2676,2010-10-11,-0.0339,-0.0063,-0.0402
2677,2010-10-12,-0.0296,0.0175,-0.0121
2678,2010-10-13,-0.0135,0.0643,0.0508
2679,2010-10-14,0.0073,0.0833,0.0907
2680,2010-10-15,0.035,0.1106,0.1456
2681,2010-10-18,0.0699,0.1395,0.2094
2682,2010-10-19,0.0958,0.1037,0.1995
2683,2010-10-20,0.1179,0.0883,0.2062
2684,2010-10-21,0.1379,0.08,0.2179
2685,2010-10-22,0.1545,0.0667,0.2212
2686,2010-10-25,0.1649,0.0414,0.2063
2687,2010-10-26,0.1817,0.0672,0.2489
2688,2010-10-27,0.2036,0.0878,0.2914
2689,2010-10-28,0.2309,0.1089,0.3398
2690,2010-10-29,0.2656,0.1389,0.4045
