,date,EMA
2881,2011-07-14,25.8253
2882,2011-07-15,25.9162
2883,2011-07-18,25.9804
2884,2011-07-19,26.1289
2885,2011-07-20,26.2176
2886,2011-07-21,26.3011
2887,2011-07-22,26.4182
2888,2011-07-25,26.5603
2889,2011-07-26,26.705
2890,2011-07-27,26.7645
2891,2011-07-28,26.8555
2892,2011-07-29,26.9074
2893,2011-08-01,26.9419
2894,2011-08-02,26.9284
2895,2011-08-03,26.9276
2896,2011-08-04,26.8335
2897,2011-08-05,26.7237
2898,2011-08-08,26.51
2899,2011-08-09,26.4214
2900,2011-08-10,26.2099
2901,2011-08-11,26.1127
2902,2011-08-12,26.0163
2903,2011-08-15,25.9681
2904,2011-08-16,25.9092
2905,2011-08-17,25.8459
2906,2011-08-18,25.7339
2907,2011-08-19,25.5736
2908,2011-08-22,25.4218
2909,2011-08-23,25.355
2910,2011-08-24,25.3116
2911,2011-08-25,25.241
2912,2011-08-26,25.2419
2913,2011-08-29,25.2988
2914,2011-08-30,25.3875
2915,2011-08-31,25.503
2916,2011-09-01,25.5703
2917,2011-09-02,25.5922
2918,2011-09-06,25.5844
2919,2011-09-07,25.6239
2920,2011-09-08,25.6807
2921,2011-09-09,25.6864
2922,2011-09-12,25.7058
2923,2011-09-13,25.7376
2924,2011-09-14,25.8102
2925,2011-09-15,25.9226
2926,2011-09-16,26.0366
2927,2011-09-19,26.1484
2928,2011-09-20,26.2276
2929,2011-09-21,26.2049
2930,2011-09-22,26.0959
2931,2011-09-23,25.9972
2932,2011-09-26,25.9442
2933,2011-09-27,25.9181
2934,2011-09-28,25.8854
2935,2011-09-29,25.8439
2936,2011-09-30,25.7531
2937,2011-10-03,25.6366
2938,2011-10-04,25.6083
2939,2011-10-05,25.6352
2940,2011-10-06,25.7023
2941,2011-10-07,25.7545
2942,2011-10-10,25.8674
2943,2011-10-11,25.9752
2944,2011-10-12,26.069
2945,2011-10-13,26.1748
2946,2011-10-14,26.2791
2947,2011-10-17,26.3459
2948,2011-10-18,26.4377
2949,2011-10-19,26.5036
2950,2011-10-20,26.5547
2951,2011-10-21,26.6124
2952,2011-10-24,26.6674
2953,2011-10-25,26.681
2954,2011-10-26,26.6723
2955,2011-10-27,26.7273
2956,2011-10-28,26.7514
2957,2011-10-31,26.7398
2958,2011-11-01,26.6684
2959,2011-11-02,26.6057
2960,2011-11-03,26.5985
2961,2011-11-04,26.5653
2962,2011-11-07,26.5877
2963,2011-11-08,26.6422
2964,2011-11-09,26.6001
2965,2011-11-10,26.5696
2966,2011-11-11,26.602
2967,2011-11-14,26.617
2968,2011-11-15,26.6288
2969,2011-11-16,26.5755
2970,2011-11-17,26.4769
2971,2011-11-18,26.3648
2972,2011-11-21,26.2348
2973,2011-11-22,26.0972
2974,2011-11-23,25.9423
2975,2011-11-25,25.7859
2976,2011-11-28,25.6986
2977,2011-11-29,25.6169
2978,2011-11-30,25.6133
2979,2011-12-01,25.5816
2980,2011-12-02,25.5472
2981,2011-12-05,25.5617
2982,2011-12-06,25.5711
2983,2011-12-07,25.5738
2984,2011-12-08,25.5573
2985,2011-12-09,25.5709
2986,2011-12-12,25.5651
2987,2011-12-13,25.5836
2988,2011-12-14,25.5842
2989,2011-12-15,25.5819
2990,2011-12-16,25.6218
2991,2011-12-19,25.613
2992,2011-12-20,25.6522
2993,2011-12-21,25.6625
2994,2011-12-22,25.6766
2995,2011-12-23,25.7102
2996,2011-12-27,25.7416
2997,2011-12-28,25.7491
2998,2011-12-29,25.7749
2999,2011-12-30,25.7925
3000,2012-01-03,25.8851
3001,2012-01-04,26.0294
3002,2012-01-05,26.1866
3003,2012-01-06,26.3693
3004,2012-01-09,26.4999
3005,2012-01-10,26.6275
3006,2012-01-11,26.7315
3007,2012-01-12,26.8523
3008,2012-01-13,26.9855
3009,2012-01-17,27.1064
3010,2012-01-18,27.2134
3011,2012-01-19,27.2997
3012,2012-01-20,27.5293
3013,2012-01-23,27.7389
3014,2012-01-24,27.8914
3015,2012-01-25,28.0503
3016,2012-01-26,28.1883
3017,2012-01-27,28.2875
3018,2012-01-30,28.4135
3019,2012-01-31,28.5198
3020,2012-02-01,28.6503
3021,2012-02-02,28.7741
3022,2012-02-03,28.9137
3023,2012-02-06,29.0362
3024,2012-02-07,29.1613
3025,2012-02-08,29.3041
3026,2012-02-09,29.4437
3027,2012-02-10,29.5438
3028,2012-02-13,29.6425
3029,2012-02-14,29.7003
3030,2012-02-15,29.7336
3031,2012-02-16,29.8814
3032,2012-02-17,30.0117
3033,2012-02-21,30.1478
3034,2012-02-22,30.2546
3035,2012-02-23,30.3609
3036,2012-02-24,30.4675
3037,2012-02-27,30.5515
3038,2012-02-28,30.6771
3039,2012-02-29,30.7783
3040,2012-03-01,30.9223
3041,2012-03-02,31.0321
3042,2012-03-05,31.1052
3043,2012-03-06,31.148
3044,2012-03-07,31.2139
3045,2012-03-08,31.2898
3046,2012-03-09,31.3564
3047,2012-03-12,31.4215
3048,2012-03-13,31.5404
3049,2012-03-14,31.6575
3050,2012-03-15,31.7711
3051,2012-03-16,31.8501
3052,2012-03-19,31.8834
3053,2012-03-20,31.8935
3054,2012-03-21,31.8951
3055,2012-03-22,31.9046
3056,2012-03-23,31.9147
3057,2012-03-26,31.979
3058,2012-03-27,32.0305
3059,2012-03-28,32.0457
3060,2012-03-29,32.0528
3061,2012-03-30,32.072
3062,2012-04-02,32.0928
3063,2012-04-03,32.0782
3064,2012-04-04,31.9955
3065,2012-04-05,31.9503
3066,2012-04-09,31.8693
3067,2012-04-10,31.736
3068,2012-04-11,31.6035
3069,2012-04-12,31.5437
3070,2012-04-13,31.4738
3071,2012-04-16,31.4358
3072,2012-04-17,31.4362
3073,2012-04-18,31.408
3074,2012-04-19,31.3701
3075,2012-04-20,31.4701
3076,2012-04-23,31.532
3077,2012-04-24,31.5689
3078,2012-04-25,31.629
3079,2012-04-26,31.6748
3080,2012-04-27,31.7039
3081,2012-04-30,31.7335
3082,2012-05-01,31.7599
3083,2012-05-02,31.7637
3084,2012-05-03,31.7633
3085,2012-05-04,31.6887
3086,2012-05-07,31.5898
3087,2012-05-08,31.486
3088,2012-05-09,31.4169
3089,2012-05-10,31.3524
3090,2012-05-11,31.3341
3091,2012-05-14,31.2718
3092,2012-05-15,31.1707
3093,2012-05-16,31.0497
3094,2012-05-17,30.923
3095,2012-05-18,30.7656
3096,2012-05-21,30.6689
3097,2012-05-22,30.5823
3098,2012-05-23,30.4421
3099,2012-05-24,30.3114
3100,2012-05-25,30.1922
3101,2012-05-29,30.132
3102,2012-05-30,30.0566
3103,2012-05-31,29.9741
3104,2012-06-01,29.8289
3105,2012-06-04,29.7071
3106,2012-06-05,29.5926
3107,2012-06-06,29.5695
3108,2012-06-07,29.5372
3109,2012-06-08,29.5479
3110,2012-06-11,29.4857
3111,2012-06-12,29.4671
3112,2012-06-13,29.435
3113,2012-06-14,29.4259
3114,2012-06-15,29.4825
3115,2012-06-18,29.5166
3116,2012-06-19,29.6293
3117,2012-06-20,29.7532
3118,2012-06-21,29.7895
3119,2012-06-22,29.8762
3120,2012-06-25,29.8752
3121,2012-06-26,29.889
3122,2012-06-27,29.9157
3123,2012-06-28,29.9152
3124,2012-06-29,29.9794
3125,2012-07-02,30.0347
3126,2012-07-03,30.1038
3127,2012-07-05,30.1606
3128,2012-07-06,30.1629
3129,2012-07-09,30.1474
3130,2012-07-10,30.1086
3131,2012-07-11,30.0316
3132,2012-07-12,29.8981
3133,2012-07-13,29.8497
3134,2012-07-16,29.8107
3135,2012-07-17,29.7963
3136,2012-07-18,29.8586
3137,2012-07-19,29.9354
3138,2012-07-20,29.9525
3139,2012-07-23,29.8885
3140,2012-07-24,29.8181
3141,2012-07-25,29.724
3142,2012-07-26,29.6703
3143,2012-07-27,29.6784
3144,2012-07-30,29.6747
3145,2012-07-31,29.6552
3146,2012-08-01,29.6319
3147,2012-08-02,29.5898
3148,2012-08-03,29.605
3149,2012-08-06,29.6379
3150,2012-08-07,29.6971
3151,2012-08-08,29.7574
3152,2012-08-09,29.8281
3153,2012-08-10,29.8845
3154,2012-08-13,29.9326
3155,2012-08-14,29.9514
3156,2012-08-15,29.9751
3157,2012-08-16,30.0518
3158,2012-08-17,30.1326
3159,2012-08-20,30.1904
3160,2012-08-21,30.2485
3161,2012-08-22,30.2762
3162,2012-08-23,30.2742
3163,2012-08-24,30.3014
3164,2012-08-27,30.3384
3165,2012-08-28,30.3662
3166,2012-08-29,30.3932
3167,2012-08-30,30.3863
3168,2012-08-31,30.4276
3169,2012-09-04,30.4235
3170,2012-09-05,30.4203
3171,2012-09-06,30.5084
3172,2012-09-07,30.5504
3173,2012-09-10,30.5666
3174,2012-09-11,30.5879
3175,2012-09-12,30.6062
3176,2012-09-13,30.6375
3177,2012-09-14,30.692
3178,2012-09-17,30.7413
3179,2012-09-18,30.7826
3180,2012-09-19,30.8083
3181,2012-09-20,30.8694
3182,2012-09-21,30.8999
3183,2012-09-24,30.8885
3184,2012-09-25,30.841
3185,2012-09-26,30.7767
3186,2012-09-27,30.7179
3187,2012-09-28,30.6267
3188,2012-10-01,30.5184
3189,2012-10-02,30.4367
3190,2012-10-03,30.3818
3191,2012-10-04,30.3483
3192,2012-10-05,30.3008
3193,2012-10-08,30.2512
3194,2012-10-09,30.1587
3195,2012-10-10,30.0465
3196,2012-10-11,29.942
3197,2012-10-12,29.8714
3198,2012-10-15,29.8369
3199,2012-10-16,29.8039
3200,2012-10-17,29.7835
3201,2012-10-18,29.7561
3202,2012-10-19,29.6498
3203,2012-10-22,29.4926
3204,2012-10-23,29.355
3205,2012-10-24,29.2166
3206,2012-10-25,29.0893
3207,2012-10-26,29.0055
3208,2012-10-31,28.9612
3209,2012-11-01,29.0139
3210,2012-11-02,29.0602
3211,2012-11-05,29.1145
3212,2012-11-06,29.1855
3213,2012-11-07,29.1754
3214,2012-11-08,29.1406
3215,2012-11-09,29.111
3216,2012-11-12,29.0262
3217,2012-11-13,28.8417
3218,2012-11-14,28.6511
3219,2012-11-15,28.4615
3220,2012-11-16,28.2767
3221,2012-11-19,28.1292
3222,2012-11-20,27.994
3223,2012-11-21,27.8946
3224,2012-11-23,27.8761
3225,2012-11-26,27.8293
3226,2012-11-27,27.7579
3227,2012-11-28,27.72
3228,2012-11-29,27.6467
3229,2012-11-30,27.5484
3230,2012-12-03,27.4419
3231,2012-12-04,27.3398
3232,2012-12-05,27.276
3233,2012-12-06,27.2235
3234,2012-12-07,27.1503
3235,2012-12-10,27.1303
3236,2012-12-11,27.1484
3237,2012-12-12,27.1571
3238,2012-12-13,27.1526
3239,2012-12-14,27.12
3240,2012-12-17,27.1176
3241,2012-12-18,27.1597
3242,2012-12-19,27.174
3243,2012-12-20,27.2222
3244,2012-12-21,27.2439
3245,2012-12-24,27.2264
3246,2012-12-26,27.1915
3247,2012-12-27,27.1695
3248,2012-12-28,27.1105
3249,2012-12-31,27.0723
3250,2013-01-02,27.1245
3251,2013-01-03,27.1364
3252,2013-01-04,27.0987
3253,2013-01-07,27.0597
3254,2013-01-08,27.0112
3255,2013-01-09,26.9816
3256,2013-01-10,26.9319
3257,2013-01-11,26.9222
3258,2013-01-14,26.9191
3259,2013-01-15,26.9468
3260,2013-01-16,26.9557
3261,2013-01-17,26.9837
3262,2013-01-18,27.0091
3263,2013-01-22,27.0225
3264,2013-01-23,27.0785
3265,2013-01-24,27.131
3266,2013-01-25,27.2023
3267,2013-01-28,27.2698
3268,2013-01-29,27.3403
3269,2013-01-30,27.3888
3270,2013-01-31,27.3947
3271,2013-02-01,27.4457
3272,2013-02-04,27.4451
3273,2013-02-05,27.4499
3274,2013-02-06,27.4394
3275,2013-02-07,27.4245
3276,2013-02-08,27.4365
3277,2013-02-11,27.4768
3278,2013-02-12,27.5152
3279,2013-02-13,27.5642
3280,2013-02-14,27.6095
3281,2013-02-15,27.6477
3282,2013-02-19,27.6855
3283,2013-02-20,27.7031
3284,2013-02-21,27.6828
3285,2013-02-22,27.6901
3286,2013-02-25,27.6597
3287,2013-02-26,27.6321
3288,2013-02-27,27.649
3289,2013-02-28,27.6634
3290,2013-03-01,27.6907
3291,2013-03-04,27.7344
3292,2013-03-05,27.7931
3293,2013-03-06,27.8213
3294,2013-03-07,27.8517
3295,2013-03-08,27.8658
3296,2013-03-11,27.8662
3297,2013-03-12,27.8704
3298,2013-03-13,27.8746
3299,2013-03-14,27.8994
3300,2013-03-15,27.9123
3301,2013-03-18,27.9302
3302,2013-03-19,27.954
3303,2013-03-20,27.9884
3304,2013-03-21,28.0
3305,2013-03-22,28.0238
3306,2013-03-25,28.0368
3307,2013-03-26,28.048
3308,2013-03-27,28.0787
3309,2013-03-28,28.1288
3310,2013-04-01,28.1746
3311,2013-04-02,28.2342
3312,2013-04-03,28.2652
3313,2013-04-04,28.2966
3314,2013-04-05,28.335
3315,2013-04-08,28.3593
3316,2013-04-09,28.4784
3317,2013-04-10,28.65
3318,2013-04-11,28.6772
3319,2013-04-12,28.6879
3320,2013-04-15,28.6881
3321,2013-04-16,28.715
3322,2013-04-17,28.7254
3323,2013-04-18,28.7316
3324,2013-04-19,28.83
3325,2013-04-22,29.0176
3326,2013-04-23,29.1683
3327,2013-04-24,29.4151
3328,2013-04-25,29.6556
3329,2013-04-26,29.8589
3330,2013-04-29,30.1209
3331,2013-04-30,30.4046
3332,2013-05-01,30.6251
3333,2013-05-02,30.8665
3334,2013-05-03,31.1164
3335,2013-05-06,31.3672
3336,2013-05-07,31.5522
3337,2013-05-08,31.6892
3338,2013-05-09,31.7816
3339,2013-05-10,31.8681
3340,2013-05-13,31.9788
3341,2013-05-14,32.1265
3342,2013-05-15,32.2902
3343,2013-05-16,32.4607
3344,2013-05-17,32.6901
3345,2013-05-20,32.9177
3346,2013-05-21,33.1017
3347,2013-05-22,33.2454
3348,2013-05-23,33.3315
3349,2013-05-24,33.4208
3350,2013-05-28,33.5731
3351,2013-05-29,33.6976
3352,2013-05-30,33.8245
3353,2013-05-31,33.9269
3354,2013-06-03,34.0853
3355,2013-06-04,34.1715
3356,2013-06-05,34.2294
3357,2013-06-06,34.299
3358,2013-06-07,34.4296
3359,2013-06-10,34.5287
3360,2013-06-11,34.5583
3361,2013-06-12,34.6004
3362,2013-06-13,34.6113
3363,2013-06-14,34.5912
3364,2013-06-17,34.6301
3365,2013-06-18,34.6634
3366,2013-06-19,34.6564
3367,2013-06-20,34.5453
3368,2013-06-21,34.4234
3369,2013-06-24,34.3559
3370,2013-06-25,34.2906
3371,2013-06-26,34.2963
3372,2013-06-27,34.3271
3373,2013-06-28,34.3479
3374,2013-07-01,34.349
3375,2013-07-02,34.3101
3376,2013-07-03,34.2815
3377,2013-07-05,34.2747
3378,2013-07-08,34.2795
3379,2013-07-09,34.2862
3380,2013-07-10,34.3256
3381,2013-07-11,34.4551
3382,2013-07-12,34.5708
3383,2013-07-15,34.7231
3384,2013-07-16,34.8704
3385,2013-07-17,34.9532
3386,2013-07-18,34.9996
3387,2013-07-19,34.6568
3388,2013-07-22,34.4047
3389,2013-07-23,34.1585
3390,2013-07-24,33.9491
3391,2013-07-25,33.7054
3392,2013-07-26,33.5068
3393,2013-07-29,33.3195
3394,2013-07-30,33.1795
3395,2013-07-31,33.052
3396,2013-08-01,32.9203
3397,2013-08-02,32.8222
3398,2013-08-05,32.7153
3399,2013-08-06,32.6072
3400,2013-08-07,32.5554
3401,2013-08-08,32.5873
3402,2013-08-09,32.598
3403,2013-08-12,32.6239
3404,2013-08-13,32.5864
3405,2013-08-14,32.5639
3406,2013-08-15,32.4902
3407,2013-08-16,32.4244
3408,2013-08-19,32.3262
3409,2013-08-20,32.2589
3410,2013-08-21,32.1971
3411,2013-08-22,32.2155
3412,2013-08-23,32.4569
3413,2013-08-26,32.6181
3414,2013-08-27,32.6793
3415,2013-08-28,32.7117
3416,2013-08-29,32.7916
3417,2013-08-30,32.8495
3418,2013-09-03,32.7572
3419,2013-09-04,32.6084
3420,2013-09-05,32.4776
3421,2013-09-06,32.3513
3422,2013-09-09,32.285
3423,2013-09-10,32.295
3424,2013-09-11,32.3374
3425,2013-09-12,32.371
3426,2013-09-13,32.4337
3427,2013-09-16,32.4687
3428,2013-09-17,32.5127
3429,2013-09-18,32.5895
3430,2013-09-19,32.6896
3431,2013-09-20,32.6992
3432,2013-09-23,32.7031
3433,2013-09-24,32.6795
3434,2013-09-25,32.6629
3435,2013-09-26,32.6731
3436,2013-09-27,32.7299
3437,2013-09-30,32.7823
3438,2013-10-01,32.8583
3439,2013-10-02,32.9594
3440,2013-10-03,33.0452
3441,2013-10-04,33.1247
3442,2013-10-07,33.1414
3443,2013-10-08,33.1289
3444,2013-10-09,33.1233
3445,2013-10-10,33.1839
3446,2013-10-11,33.274
3447,2013-10-14,33.386
3448,2013-10-15,33.4911
3449,2013-10-16,33.6006
3450,2013-10-17,33.7262
3451,2013-10-18,33.8437
3452,2013-10-21,33.9529
3453,2013-10-22,34.0126
3454,2013-10-23,33.9886
3455,2013-10-24,33.963
3456,2013-10-25,34.1313
3457,2013-10-28,34.2683
3458,2013-10-29,34.3875
3459,2013-10-30,34.4973
3460,2013-10-31,34.5837
3461,2013-11-01,34.6734
3462,2013-11-04,34.794
3463,2013-11-05,34.9698
3464,2013-11-06,35.2755
3465,2013-11-07,35.4874
3466,2013-11-08,35.7057
3467,2013-11-11,35.8852
3468,2013-11-12,36.0256
3469,2013-11-13,36.2284
3470,2013-11-14,36.3992
3471,2013-11-15,36.5365
3472,2013-11-18,36.5997
3473,2013-11-19,36.613
3474,2013-11-20,36.6575
3475,2013-11-21,36.7282
3476,2013-11-22,36.8084
3477,2013-11-25,36.8876
3478,2013-11-26,36.9316
3479,2013-11-27,36.9953
3480,2013-11-29,37.1034
3481,2013-12-02,37.2316
3482,2013-12-03,37.3343
3483,2013-12-04,37.4872
3484,2013-12-05,37.5361
3485,2013-12-06,37.6145
3486,2013-12-09,37.7184
3487,2013-12-10,37.7557
3488,2013-12-11,37.7418
3489,2013-12-12,37.6921
3490,2013-12-13,37.5967
3491,2013-12-16,37.5289
3492,2013-12-17,37.4328
3493,2013-12-18,37.3516
3494,2013-12-19,37.2467
3495,2013-12-20,37.2041
3496,2013-12-23,37.1485
3497,2013-12-24,37.142
3498,2013-12-26,37.1704
3499,2013-12-27,37.1818
3500,2013-12-30,37.1921
3501,2013-12-31,37.2128
3502,2014-01-02,37.2078
3503,2014-01-03,37.1794
3504,2014-01-06,37.0795
3505,2014-01-07,37.0157
3506,2014-01-08,36.8961
3507,2014-01-09,36.766
3508,2014-01-10,36.6969
3509,2014-01-13,36.5334
3510,2014-01-14,36.4616
3511,2014-01-15,36.49
3512,2014-01-16,36.5281
3513,2014-01-17,36.514
3514,2014-01-21,36.4813
3515,2014-01-22,36.4288
3516,2014-01-23,36.3932
3517,2014-01-24,36.4324
3518,2014-01-27,36.3941
3519,2014-01-28,36.3822
3520,2014-01-29,36.4087
3521,2014-01-30,36.4517
3522,2014-01-31,36.5839
3523,2014-02-03,36.574
3524,2014-02-04,36.5527
3525,2014-02-05,36.4829
3526,2014-02-06,36.454
3527,2014-02-07,36.4641
3528,2014-02-10,36.4961
3529,2014-02-11,36.5608
3530,2014-02-12,36.6474
3531,2014-02-13,36.7391
3532,2014-02-14,36.823
3533,2014-02-18,36.8798
3534,2014-02-19,36.9398
3535,2014-02-20,37.017
3536,2014-02-21,37.1087
3537,2014-02-24,37.1641
3538,2014-02-25,37.1999
3539,2014-02-26,37.2256
3540,2014-02-27,37.286
3541,2014-02-28,37.3835
3542,2014-03-03,37.4213
3543,2014-03-04,37.5155
3544,2014-03-05,37.5721
3545,2014-03-06,37.6271
3546,2014-03-07,37.6531
3547,2014-03-10,37.669
3548,2014-03-11,37.7024
3549,2014-03-12,37.7565
3550,2014-03-13,37.7692
3551,2014-03-14,37.7626
3552,2014-03-17,37.79
3553,2014-03-18,37.9576
3554,2014-03-19,38.0826
3555,2014-03-20,38.2966
3556,2014-03-21,38.4741
3557,2014-03-24,38.667
3558,2014-03-25,38.8264
3559,2014-03-26,38.9181
3560,2014-03-27,38.9602
3561,2014-03-28,39.0878
3562,2014-03-31,39.269
3563,2014-04-01,39.4738
3564,2014-04-02,39.6525
3565,2014-04-03,39.7818
3566,2014-04-04,39.7902
3567,2014-04-07,39.7911
3568,2014-04-08,39.7939
3569,2014-04-09,39.8583
3570,2014-04-10,39.8108
3571,2014-04-11,39.7535
3572,2014-04-14,39.6989
3573,2014-04-15,39.7038
3574,2014-04-16,39.7701
3575,2014-04-17,39.7929
3576,2014-04-21,39.8069
3577,2014-04-22,39.8244
3578,2014-04-23,39.8116
3579,2014-04-24,39.8162
3580,2014-04-25,39.8251
3581,2014-04-28,39.9246
3582,2014-04-29,39.9804
3583,2014-04-30,40.0203
3584,2014-05-01,40.0184
3585,2014-05-02,39.9871
3586,2014-05-05,39.9341
3587,2014-05-06,39.8508
3588,2014-05-07,39.8103
3589,2014-05-08,39.7941
3590,2014-05-09,39.7699
3591,2014-05-12,39.7889
3592,2014-05-13,39.849
3593,2014-05-14,39.8863
3594,2014-05-15,39.859
3595,2014-05-16,39.8562
3596,2014-05-19,39.8461
3597,2014-05-20,39.8303
3598,2014-05-21,39.8798
3599,2014-05-22,39.9008
3600,2014-05-23,39.9216
3601,2014-05-27,39.9472
3602,2014-05-28,39.9532
3603,2014-05-29,39.99
3604,2014-05-30,40.0805
3605,2014-06-02,40.1481
3606,2014-06-03,40.1616
3607,2014-06-04,40.1767
3608,2014-06-05,40.2751
3609,2014-06-06,40.3898
3610,2014-06-09,40.4737
3611,2014-06-10,40.5343
3612,2014-06-11,40.5653
3613,2014-06-12,40.5667
3614,2014-06-13,40.6299
3615,2014-06-16,40.7127
3616,2014-06-17,40.8049
3617,2014-06-18,40.8853
3618,2014-06-19,40.9448
3619,2014-06-20,41.0149
3620,2014-06-23,41.1077
3621,2014-06-24,41.1684
3622,2014-06-25,41.2505
3623,2014-06-26,41.2952
3624,2014-06-27,41.3861
3625,2014-06-30,41.416
3626,2014-07-01,41.4593
3627,2014-07-02,41.5012
3628,2014-07-03,41.5297
3629,2014-07-07,41.5735
3630,2014-07-08,41.5932
3631,2014-07-09,41.6005
3632,2014-07-10,41.6085
3633,2014-07-11,41.6544
3634,2014-07-14,41.7006
3635,2014-07-15,41.772
3636,2014-07-16,41.9918
3637,2014-07-17,42.2336
3638,2014-07-18,42.4675
3639,2014-07-21,42.693
3640,2014-07-22,42.8965
3641,2014-07-23,43.0845
3642,2014-07-24,43.2097
3643,2014-07-25,43.3326
3644,2014-07-28,43.3933
3645,2014-07-29,43.4402
3646,2014-07-30,43.4533
3647,2014-07-31,43.4254
3648,2014-08-01,43.3715
3649,2014-08-04,43.3714
3650,2014-08-05,43.3436
3651,2014-08-06,43.2862
3652,2014-08-07,43.2808
3653,2014-08-08,43.2731
3654,2014-08-11,43.2661
3655,2014-08-12,43.2903
3656,2014-08-13,43.3655
3657,2014-08-14,43.4517
3658,2014-08-15,43.5791
3659,2014-08-18,43.7249
3660,2014-08-19,43.8778
3661,2014-08-20,43.9799
3662,2014-08-21,44.098
3663,2014-08-22,44.1982
3664,2014-08-25,44.2908
3665,2014-08-26,44.3588
3666,2014-08-27,44.4075
3667,2014-08-28,44.4525
3668,2014-08-29,44.5456
3669,2014-09-02,44.5974
3670,2014-09-03,44.6319
3671,2014-09-04,44.6918
3672,2014-09-05,44.8078
3673,2014-09-08,44.9661
3674,2014-09-09,45.1369
3675,2014-09-10,45.2991
3676,2014-09-11,45.4611
3677,2014-09-12,45.5786
3678,2014-09-15,45.6416
3679,2014-09-16,45.7481
3680,2014-09-17,45.8216
3681,2014-09-18,45.9034
3682,2014-09-19,46.0574
3683,2014-09-22,46.1528
3684,2014-09-23,46.1916
3685,2014-09-24,46.2762
3686,2014-09-25,46.2537
3687,2014-09-26,46.2686
3688,2014-09-29,46.2849
3689,2014-09-30,46.2921
3690,2014-10-01,46.2547
3691,2014-10-02,46.2076
3692,2014-10-03,46.1964
3693,2014-10-06,46.1863
3694,2014-10-07,46.1238
3695,2014-10-08,46.1863
3696,2014-10-09,46.1543
3697,2014-10-10,45.9519
3698,2014-10-13,45.7327
3699,2014-10-14,45.542
3700,2014-10-15,45.3208
3701,2014-10-16,45.075
3702,2014-10-17,44.9374
3703,2014-10-20,44.8558
3704,2014-10-21,44.8581
3705,2014-10-22,44.8125
3706,2014-10-23,44.8323
3707,2014-10-24,44.9559
3708,2014-10-27,45.0468
3709,2014-10-28,45.1842
3710,2014-10-29,45.3209
3711,2014-10-30,45.3904
3712,2014-10-31,45.5389
3713,2014-11-03,45.72
3714,2014-11-04,45.8962
3715,2014-11-05,46.0832
3716,2014-11-06,46.3324
3717,2014-11-07,46.556
3718,2014-11-10,46.7783
3719,2014-11-11,46.9775
3720,2014-11-12,47.1492
3721,2014-11-13,47.3835
3722,2014-11-14,47.5927
3723,2014-11-17,47.7706
3724,2014-11-18,47.8629
3725,2014-11-19,47.8969
3726,2014-11-20,47.9734
3727,2014-11-21,47.974
3728,2014-11-24,47.9374
3729,2014-11-25,47.8929
3730,2014-11-26,47.8793
3731,2014-11-28,47.8727
3732,2014-12-01,47.9439
3733,2014-12-02,47.993
3734,2014-12-03,48.0013
3735,2014-12-04,48.0812
3736,2014-12-05,48.1135
3737,2014-12-08,48.0736
3738,2014-12-09,48.0275
3739,2014-12-10,47.9202
3740,2014-12-11,47.8487
3741,2014-12-12,47.7631
3742,2014-12-15,47.659
3743,2014-12-16,47.421
3744,2014-12-17,47.2609
3745,2014-12-18,47.2856
3746,2014-12-19,47.3213
3747,2014-12-22,47.384
3748,2014-12-23,47.4855
3749,2014-12-24,47.5478
3750,2014-12-26,47.5795
3751,2014-12-29,47.5671
3752,2014-12-30,47.515
3753,2014-12-31,47.4136
3754,2015-01-02,47.3514
3755,2015-01-05,47.2536
3756,2015-01-06,47.1009
3757,2015-01-07,47.0179
3758,2015-01-08,47.0724
3759,2015-01-09,47.0836
3760,2015-01-12,47.0376
3761,2015-01-13,46.9726
3762,2015-01-14,46.8756
3763,2015-01-15,46.7427
3764,2015-01-16,46.6948
3765,2015-01-20,46.6658
3766,2015-01-21,46.5948
3767,2015-01-22,46.6458
3768,2015-01-23,46.6966
3769,2015-01-26,46.7265
3770,2015-01-27,46.3392
3771,2015-01-28,45.8488
3772,2015-01-29,45.4832
3773,2015-01-30,44.9991
3774,2015-02-02,44.6449
3775,2015-02-03,44.3549
3776,2015-02-04,44.1154
3777,2015-02-05,43.9568
3778,2015-02-06,43.8095
3779,2015-02-09,43.6714
3780,2015-02-10,43.5694
3781,2015-02-11,43.4561
3782,2015-02-12,43.4212
3783,2015-02-13,43.464
3784,2015-02-17,43.475
3785,2015-02-18,43.4803
3786,2015-02-19,43.4821
3787,2015-02-20,43.5177
3788,2015-02-23,43.5779
3789,2015-02-24,43.6266
3790,2015-02-25,43.6613
3791,2015-02-26,43.6988
3792,2015-02-27,43.7132
3793,2015-03-02,43.729
3794,2015-03-03,43.6863
3795,2015-03-04,43.6262
3796,2015-03-05,43.577
3797,2015-03-06,43.4611
3798,2015-03-09,43.4029
3799,2015-03-10,43.2721
3800,2015-03-11,43.1491
3801,2015-03-12,42.9463
3802,2015-03-13,42.7971
3803,2015-03-16,42.6793
3804,2015-03-17,42.5856
3805,2015-03-18,42.5774
3806,2015-03-19,42.5496
3807,2015-03-20,42.581
3808,2015-03-23,42.6071
3809,2015-03-24,42.635
3810,2015-03-25,42.5231
3811,2015-03-26,42.3981
3812,2015-03-27,42.2621
3813,2015-03-30,42.138
3814,2015-03-31,41.9968
3815,2015-04-01,41.8752
3816,2015-04-02,41.7242
3817,2015-04-06,41.7072
3818,2015-04-07,41.6903
3819,2015-04-08,41.6645
