,date,CMO
2786,2011-03-01,-27.852
2787,2011-03-02,-29.1944
2788,2011-03-03,-25.5434
2789,2011-03-04,-29.7646
2790,2011-03-07,-33.493
2791,2011-03-08,-27.6634
2792,2011-03-09,-28.0117
2793,2011-03-10,-35.8196
2794,2011-03-11,-27.6236
2795,2011-03-14,-27.3241
2796,2011-03-15,-32.339
2797,2011-03-16,-40.9214
2798,2011-03-17,-41.0526
2799,2011-03-18,-40.3963
2800,2011-03-21,-24.2678
2801,2011-03-22,-24.8678
2802,2011-03-23,-17.9807
2803,2011-03-24,-10.8859
2804,2011-03-25,-14.6862
2805,2011-03-28,-18.7189
2806,2011-03-29,-16.5104
2807,2011-03-30,-13.1859
2808,2011-03-31,-17.7169
2809,2011-04-01,-15.1294
2810,2011-04-04,-13.0941
2811,2011-04-05,-6.5777
2812,2011-04-06,2.8966
2813,2011-04-07,4.1092
2814,2011-04-08,0.6688
2815,2011-04-11,-1.6986
2816,2011-04-12,-10.1051
2817,2011-04-13,-10.3425
2818,2011-04-14,-15.2873
2819,2011-04-15,-16.4423
2820,2011-04-18,-22.8631
2821,2011-04-19,-20.5102
2822,2011-04-20,-2.5036
2823,2011-04-21,-8.1853
2824,2011-04-25,-5.7526
2825,2011-04-26,8.2439
2826,2011-04-27,12.2487
2827,2011-04-28,18.7335
2828,2011-04-29,0.0938
2829,2011-05-02,-5.0691
2830,2011-05-03,-1.8779
2831,2011-05-04,3.2761
2832,2011-05-05,-2.3405
2833,2011-05-06,-0.6336
2834,2011-05-09,-1.4983
2835,2011-05-10,-4.9799
2836,2011-05-11,-11.369
2837,2011-05-12,-12.1711
2838,2011-05-13,-17.8453
2839,2011-05-16,-25.8444
2840,2011-05-17,-26.6614
2841,2011-05-18,-21.8564
2842,2011-05-19,-21.145
2843,2011-05-20,-25.2778
2844,2011-05-23,-30.714
2845,2011-05-24,-31.0441
2846,2011-05-25,-29.7429
2847,2011-05-26,-15.2841
2848,2011-05-27,-12.803
2849,2011-05-31,-6.1247
2850,2011-06-01,-17.9828
2851,2011-06-02,-21.75
2852,2011-06-03,-27.0412
2853,2011-06-06,-24.0969
2854,2011-06-07,-22.6718
2855,2011-06-08,-24.852
2856,2011-06-09,-24.2375
2857,2011-06-10,-28.932
2858,2011-06-13,-18.756
2859,2011-06-14,-13.6813
2860,2011-06-15,-22.9263
2861,2011-06-16,-15.9799
2862,2011-06-17,-9.2279
2863,2011-06-20,-4.1693
2864,2011-06-21,2.4013
2865,2011-06-22,-0.1143
2866,2011-06-23,-0.5817
2867,2011-06-24,-8.0548
2868,2011-06-27,11.124
2869,2011-06-28,20.9679
2870,2011-06-29,16.8798
2871,2011-06-30,22.686
2872,2011-07-01,22.9841
2873,2011-07-05,23.14
2874,2011-07-06,27.7593
2875,2011-07-07,33.8932
2876,2011-07-08,35.8479
2877,2011-07-11,28.1373
2878,2011-07-12,25.8046
2879,2011-07-13,27.1996
2880,2011-07-14,22.8762
2881,2011-07-15,27.8759
2882,2011-07-18,22.7423
2883,2011-07-19,36.2186
2884,2011-07-20,24.654
2885,2011-07-21,25.1418
2886,2011-07-22,30.9871
2887,2011-07-25,35.6104
2888,2011-07-26,37.5796
2889,2011-07-27,20.4699
2890,2011-07-28,25.5387
2891,2011-07-29,18.9888
2892,2011-08-01,16.3919
2893,2011-08-02,7.4661
2894,2011-08-03,9.3348
2895,2011-08-04,-6.8379
2896,2011-08-05,-10.5337
2897,2011-08-08,-24.9904
2898,2011-08-09,-8.1308
2899,2011-08-10,-22.0211
2900,2011-08-11,-9.5169
2901,2011-08-12,-10.3956
2902,2011-08-15,-5.4835
2903,2011-08-16,-7.1801
2904,2011-08-17,-8.3169
2905,2011-08-18,-14.363
2906,2011-08-19,-20.3264
2907,2011-08-22,-20.9804
2908,2011-08-23,-10.8551
2909,2011-08-24,-8.5294
2910,2011-08-25,-12.0887
2911,2011-08-26,-3.3646
2912,2011-08-29,3.4955
2913,2011-08-30,7.7553
2914,2011-08-31,11.6499
2915,2011-09-01,6.6537
2916,2011-09-02,1.6215
2917,2011-09-06,-1.8272
2918,2011-09-07,3.9692
2919,2011-09-08,6.4851
2920,2011-09-09,0.4417
2921,2011-09-12,2.2663
2922,2011-09-13,4.116
2923,2011-09-14,9.6367
2924,2011-09-15,15.1168
2925,2011-09-16,16.5305
2926,2011-09-19,17.5314
2927,2011-09-20,13.8587
2928,2011-09-21,-0.2627
2929,2011-09-22,-11.1584
2930,2011-09-23,-11.1584
2931,2011-09-26,-5.9197
2932,2011-09-27,-2.832
2933,2011-09-28,-4.0481
2934,2011-09-29,-5.6831
2935,2011-09-30,-12.6982
2936,2011-10-03,-16.8816
2937,2011-10-04,-4.9685
2938,2011-10-05,2.1593
2939,2011-10-06,7.5651
2940,2011-10-07,6.3283
2941,2011-10-10,14.2821
2942,2011-10-11,14.9432
2943,2011-10-12,14.3245
2944,2011-10-13,16.9138
2945,2011-10-14,17.9813
2946,2011-10-17,13.0548
2947,2011-10-18,17.1964
2948,2011-10-19,14.0764
2949,2011-10-20,12.5001
2950,2011-10-21,14.1648
2951,2011-10-24,14.5923
2952,2011-10-25,7.4552
2953,2011-10-26,3.5257
2954,2011-10-27,13.5131
2955,2011-10-28,8.6687
2956,2011-10-31,2.6887
2957,2011-11-01,-7.1465
2958,2011-11-02,-6.81
2959,2011-11-03,1.6442
2960,2011-11-04,-2.7201
2961,2011-11-07,5.6557
2962,2011-11-08,10.6741
2963,2011-11-09,-3.7041
2964,2011-11-10,-2.5356
2965,2011-11-11,6.2234
2966,2011-11-14,3.9969
2967,2011-11-15,3.6918
2968,2011-11-16,-6.0281
2969,2011-11-17,-12.8319
2970,2011-11-18,-15.7399
2971,2011-11-21,-19.283
2972,2011-11-22,-21.7088
2973,2011-11-23,-25.3092
2974,2011-11-25,-27.1819
2975,2011-11-28,-16.8425
2976,2011-11-29,-17.2153
2977,2011-11-30,-4.9921
2978,2011-12-01,-9.0399
2979,2011-12-02,-9.8485
2980,2011-12-05,-2.1979
2981,2011-12-06,-2.7918
2982,2011-12-07,-3.715
2983,2011-12-08,-6.8199
2984,2011-12-09,-1.6445
2985,2011-12-12,-4.722
2986,2011-12-13,-0.3721
2987,2011-12-14,-3.2487
2988,2011-12-15,-3.7649
2989,2011-12-16,4.1311
2990,2011-12-19,-4.0762
2991,2011-12-20,4.2871
2992,2011-12-21,-0.2309
2993,2011-12-22,0.6242
2994,2011-12-23,4.4014
2995,2011-12-27,4.5749
2996,2011-12-28,0.356
2997,2011-12-29,4.0599
2998,2011-12-30,2.8526
2999,2012-01-03,16.5294
3000,2012-01-04,25.2657
3001,2012-01-05,28.7281
3002,2012-01-06,33.6402
3003,2012-01-09,25.802
3004,2012-01-10,27.0362
3005,2012-01-11,24.422
3006,2012-01-12,28.0581
3007,2012-01-13,31.1704
3008,2012-01-17,31.233
3009,2012-01-18,30.6075
3010,2012-01-19,27.7866
3011,2012-01-20,45.6482
3012,2012-01-23,45.8256
3013,2012-01-24,36.6683
3014,2012-01-25,38.9449
3015,2012-01-26,37.5256
3016,2012-01-27,31.1786
3017,2012-01-30,35.583
3018,2012-01-31,33.687
3019,2012-02-01,37.8067
3020,2012-02-02,38.4772
3021,2012-02-03,41.6764
3022,2012-02-06,40.6148
3023,2012-02-07,42.3209
3024,2012-02-08,45.7137
3025,2012-02-09,46.8808
3026,2012-02-10,39.0159
3027,2012-02-13,40.0601
3028,2012-02-14,30.9
3029,2012-02-15,25.6571
3030,2012-02-16,41.0137
3031,2012-02-17,40.15
3032,2012-02-21,42.1738
3033,2012-02-22,37.7858
3034,2012-02-23,38.9524
3035,2012-02-24,40.2498
3036,2012-02-27,36.6375
3037,2012-02-28,42.8367
3038,2012-02-29,39.2514
3039,2012-03-01,45.3594
3040,2012-03-02,39.5844
3041,2012-03-05,32.4971
3042,2012-03-06,26.4749
3043,2012-03-07,30.3512
3044,2012-03-08,32.5829
3045,2012-03-09,32.0589
3046,2012-03-12,32.7583
3047,2012-03-13,40.836
3048,2012-03-14,42.0001
3049,2012-03-15,42.9455
3050,2012-03-16,35.6711
3051,2012-03-19,24.961
3052,2012-03-20,19.7373
3053,2012-03-21,17.7633
3054,2012-03-22,19.2522
3055,2012-03-23,19.5228
3056,2012-03-26,29.184
3057,2012-03-27,27.2434
3058,2012-03-28,18.416
3059,2012-03-29,16.6097
3060,2012-03-30,19.1144
3061,2012-04-02,19.7721
3062,2012-04-03,10.3296
3063,2012-04-04,-5.9492
3064,2012-04-05,0.6063
3065,2012-04-09,-7.5515
3066,2012-04-10,-18.0444
3067,2012-04-11,-19.9421
3068,2012-04-12,-6.8195
3069,2012-04-13,-9.5477
3070,2012-04-16,-4.3809
3071,2012-04-17,2.3
3072,2012-04-18,-3.0677
3073,2012-04-19,-5.3334
3074,2012-04-20,16.8551
3075,2012-04-23,11.5905
3076,2012-04-24,8.1706
3077,2012-04-25,12.1387
3078,2012-04-26,10.5228
3079,2012-04-27,8.1532
3080,2012-04-30,8.7079
3081,2012-05-01,8.6092
3082,2012-05-02,4.4204
3083,2012-05-03,3.6191
3084,2012-05-04,-10.4811
3085,2012-05-07,-15.5961
3086,2012-05-08,-17.8422
3087,2012-05-09,-12.3854
3088,2012-05-10,-12.7127
3089,2012-05-11,-4.1155
3090,2012-05-14,-12.1743
3091,2012-05-15,-19.1759
3092,2012-05-16,-23.4149
3093,2012-05-17,-25.7937
3094,2012-05-18,-31.4008
3095,2012-05-21,-21.1245
3096,2012-05-22,-20.9171
3097,2012-05-23,-29.2098
3098,2012-05-24,-29.6874
3099,2012-05-25,-29.812
3100,2012-05-29,-18.7363
3101,2012-05-30,-21.8255
3102,2012-05-31,-23.9018
3103,2012-06-01,-33.1251
3104,2012-06-04,-30.8688
3105,2012-06-05,-31.4194
3106,2012-06-06,-13.5448
3107,2012-06-07,-15.2675
3108,2012-06-08,-7.384
3109,2012-06-11,-17.9966
3110,2012-06-12,-10.9924
3111,2012-06-13,-13.1896
3112,2012-06-14,-9.4567
3113,2012-06-15,1.6041
3114,2012-06-18,-1.1784
3115,2012-06-19,11.0698
3116,2012-06-20,14.0006
3117,2012-06-21,1.7945
3118,2012-06-22,9.0773
3119,2012-06-25,-2.2049
3120,2012-06-26,-0.1802
3121,2012-06-27,1.8015
3122,2012-06-28,-1.7447
3123,2012-06-29,7.1588
3124,2012-07-02,6.7251
3125,2012-07-03,9.3012
3126,2012-07-05,8.3562
3127,2012-07-06,0.5048
3128,2012-07-09,-2.1755
3129,2012-07-10,-5.8884
3130,2012-07-11,-11.8485
3131,2012-07-12,-19.9722
3132,2012-07-13,-8.0795
3133,2012-07-16,-7.3426
3134,2012-07-17,-4.0567
3135,2012-07-18,6.735
3136,2012-07-19,9.4259
3137,2012-07-20,1.5371
3138,2012-07-23,-8.9526
3139,2012-07-24,-10.4684
3140,2012-07-25,-14.171
3141,2012-07-26,-9.2659
3142,2012-07-27,-1.0281
3143,2012-07-30,-2.5232
3144,2012-07-31,-4.762
3145,2012-08-01,-5.5678
3146,2012-08-02,-8.5539
3147,2012-08-03,-0.0747
3148,2012-08-06,2.7802
3149,2012-08-07,7.104
3150,2012-08-08,8.0757
3151,2012-08-09,10.4699
3152,2012-08-10,9.0628
3153,2012-08-13,8.5172
3154,2012-08-14,3.7808
3155,2012-08-15,4.9565
3156,2012-08-16,14.1095
3157,2012-08-17,15.8739
3158,2012-08-20,12.6267
3159,2012-08-21,13.5826
3160,2012-08-22,8.1836
3161,2012-08-23,2.5585
3162,2012-08-24,7.9501
3163,2012-08-27,10.1799
3164,2012-08-28,8.8984
3165,2012-08-29,9.2687
3166,2012-08-30,2.0632
3167,2012-08-31,11.3832
3168,2012-09-04,2.4543
3169,2012-09-05,2.5488
3170,2012-09-06,18.4383
3171,2012-09-07,10.5878
3172,2012-09-10,6.2703
3173,2012-09-11,7.4281
3174,2012-09-12,7.229
3175,2012-09-13,9.953
3176,2012-09-14,14.6343
3177,2012-09-17,14.6343
3178,2012-09-18,13.8
3179,2012-09-19,10.8165
3180,2012-09-20,18.1275
3181,2012-09-21,11.8238
3182,2012-09-24,2.7246
3183,2012-09-25,-5.0145
3184,2012-09-26,-9.1701
3185,2012-09-27,-9.2629
3186,2012-09-28,-16.4555
3187,2012-10-01,-20.91
3188,2012-10-02,-16.7831
3189,2012-10-03,-12.047
3190,2012-10-04,-8.1237
3191,2012-10-05,-11.5746
3192,2012-10-08,-12.9136
3193,2012-10-09,-21.8153
3194,2012-10-10,-26.5566
3195,2012-10-11,-27.0225
3196,2012-10-12,-20.3274
3197,2012-10-15,-12.5821
3198,2012-10-16,-12.9626
3199,2012-10-17,-10.4329
3200,2012-10-18,-12.3947
3201,2012-10-19,-27.4496
3202,2012-10-22,-36.1018
3203,2012-10-23,-34.8585
3204,2012-10-24,-36.7365
3205,2012-10-25,-37.0249
3206,2012-10-26,-27.7838
3207,2012-10-31,-19.3136
3208,2012-11-01,1.079
3209,2012-11-02,0.7963
3210,2012-11-05,3.2366
3211,2012-11-06,7.469
3212,2012-11-07,-7.0452
3213,2012-11-08,-11.405
3214,2012-11-09,-10.9991
3215,2012-11-12,-20.3203
3216,2012-11-13,-33.8381
3217,2012-11-14,-36.3468
3218,2012-11-15,-38.1217
3219,2012-11-16,-39.5061
3220,2012-11-19,-34.8097
3221,2012-11-20,-35.0068
3222,2012-11-21,-29.4211
3223,2012-11-23,-13.9173
3224,2012-11-26,-18.2471
3225,2012-11-27,-22.2337
3226,2012-11-28,-16.7328
3227,2012-11-29,-22.134
3228,2012-11-30,-26.2485
3229,2012-12-03,-28.4533
3230,2012-12-04,-29.1667
3231,2012-12-05,-22.6645
3232,2012-12-06,-21.4843
3233,2012-12-07,-25.203
3234,2012-12-10,-14.912
3235,2012-12-11,-7.6167
3236,2012-12-12,-8.8984
3237,2012-12-13,-11.0103
3238,2012-12-14,-15.7542
3239,2012-12-17,-9.8958
3240,2012-12-18,-1.1074
3241,2012-12-19,-5.3893
3242,2012-12-20,1.2704
3243,2012-12-21,-2.7507
3244,2012-12-24,-9.1868
3245,2012-12-26,-12.3193
3246,2012-12-27,-10.3166
3247,2012-12-28,-16.7249
3248,2012-12-31,-13.4025
3249,2013-01-02,3.1396
3250,2013-01-03,-2.9193
3251,2013-01-04,-10.544
3252,2013-01-07,-11.2632
3253,2013-01-08,-13.3174
3254,2013-01-09,-10.4342
3255,2013-01-10,-14.1145
3256,2013-01-11,-6.9808
3257,2013-01-14,-5.8513
3258,2013-01-15,0.0719
3259,2013-01-16,-2.9645
3260,2013-01-17,0.9437
3261,2013-01-18,0.9437
3262,2013-01-22,-1.0382
3263,2013-01-23,7.7336
3264,2013-01-24,8.0988
3265,2013-01-25,12.6476
3266,2013-01-28,13.2083
3267,2013-01-29,15.0416
3268,2013-01-30,11.051
3269,2013-01-31,1.7617
3270,2013-02-01,11.1498
3271,2013-02-04,0.7988
3272,2013-02-05,1.8784
3273,2013-02-06,-1.3079
3274,2013-02-07,-2.4885
3275,2013-02-08,3.2198
3276,2013-02-11,9.3877
3277,2013-02-12,9.7782
3278,2013-02-13,12.7468
3279,2013-02-14,12.9478
3280,2013-02-15,12.132
3281,2013-02-19,12.9045
3282,2013-02-20,7.9115
3283,2013-02-21,-1.9952
3284,2013-02-22,4.558
3285,2013-02-25,-4.7472
3286,2013-02-26,-4.7472
3287,2013-02-27,5.7395
3288,2013-02-28,5.4869
3289,2013-03-01,8.923
3290,2013-03-04,13.3446
3291,2013-03-05,17.5576
3292,2013-03-06,10.2243
3293,2013-03-07,11.3438
3294,2013-03-08,7.3966
3295,2013-03-11,3.7998
3296,2013-03-12,4.8321
3297,2013-03-13,4.9663
3298,2013-03-14,10.7919
3299,2013-03-15,7.6349
3300,2013-03-18,9.4012
3301,2013-03-19,11.5916
3302,2013-03-20,15.232
3303,2013-03-21,8.1159
3304,2013-03-22,12.0216
3305,2013-03-25,8.8895
3306,2013-03-26,8.7118
3307,2013-03-27,14.9927
3308,2013-03-28,21.2283
3309,2013-04-01,21.3575
3310,2013-04-02,26.1994
3311,2013-04-03,16.65
3312,2013-04-04,17.6071
3313,2013-04-05,20.4902
3314,2013-04-08,16.0135
3315,2013-04-09,38.3652
3316,2013-04-10,47.9442
3317,2013-04-11,11.3693
3318,2013-04-12,8.3301
3319,2013-04-15,6.2257
3320,2013-04-16,11.304
3321,2013-04-17,8.1125
3322,2013-04-18,7.3305
3323,2013-04-19,23.5458
3324,2013-04-22,36.0496
3325,2013-04-23,31.6694
3326,2013-04-24,42.8942
3327,2013-04-25,44.3865
3328,2013-04-26,41.151
3329,2013-04-29,47.8726
3330,2013-04-30,51.3667
3331,2013-05-01,43.514
3332,2013-05-02,46.8733
3333,2013-05-03,49.2557
3334,2013-05-06,51.0754
3335,2013-05-07,42.0044
3336,2013-05-08,35.764
3337,2013-05-09,29.5824
3338,2013-05-10,29.8879
3339,2013-05-13,33.3379
3340,2013-05-14,38.0563
3341,2013-05-15,40.8335
3342,2013-05-16,42.8458
3343,2013-05-17,48.9856
3344,2013-05-20,50.4742
3345,2013-05-21,45.5766
3346,2013-05-22,40.5518
3347,2013-05-23,31.4013
3348,2013-05-24,32.5963
3349,2013-05-28,39.5873
3350,2013-05-29,36.803
3351,2013-05-30,38.1934
3352,2013-05-31,35.4742
3353,2013-06-03,41.8652
3354,2013-06-04,30.0729
3355,2013-06-05,26.2079
3356,2013-06-06,28.1346
3357,2013-06-07,35.1635
3358,2013-06-10,31.3541
3359,2013-06-11,20.1279
3360,2013-06-12,21.912
3361,2013-06-13,17.0113
3362,2013-06-14,11.7833
3363,2013-06-17,19.0362
3364,2013-06-18,18.6938
3365,2013-06-19,12.0764
3366,2013-06-20,-3.8406
3367,2013-06-21,-6.6938
3368,2013-06-24,-0.4209
3369,2013-06-25,-1.0334
3370,2013-06-26,7.9703
3371,2013-06-27,11.275
3372,2013-06-28,10.1188
3373,2013-07-01,7.2259
3374,2013-07-02,0.8919
3375,2013-07-03,1.9085
3376,2013-07-05,4.8439
3377,2013-07-08,6.5368
3378,2013-07-09,6.9157
3379,2013-07-10,12.164
3380,2013-07-11,24.7353
3381,2013-07-12,24.4498
3382,2013-07-15,30.0665
3383,2013-07-16,31.1442
3384,2013-07-17,20.7619
3385,2013-07-18,15.3222
3386,2013-07-19,-29.6186
3387,2013-07-22,-22.0586
3388,2013-07-23,-23.5211
3389,2013-07-24,-21.7492
3390,2013-07-25,-26.2814
3391,2013-07-26,-23.2494
3392,2013-07-29,-23.9182
3393,2013-07-30,-19.6647
3394,2013-07-31,-19.7582
3395,2013-08-01,-21.3958
3396,2013-08-02,-18.1123
3397,2013-08-05,-20.0775
3398,2013-08-06,-21.3326
3399,2013-08-07,-13.7632
3400,2013-08-08,-2.2647
3401,2013-08-09,-4.5967
3402,2013-08-12,-2.2978
3403,2013-08-13,-10.1256
3404,2013-08-14,-8.4113
3405,2013-08-15,-14.9175
3406,2013-08-16,-14.7642
3407,2013-08-19,-19.3706
3408,2013-08-20,-15.6997
3409,2013-08-21,-15.8197
3410,2013-08-22,-3.6959
3411,2013-08-23,22.2314
3412,2013-08-26,14.5654
3413,2013-08-27,4.3472
3414,2013-08-28,1.7706
3415,2013-08-29,7.1028
3416,2013-08-30,5.3983
3417,2013-09-03,-9.897
3418,2013-09-04,-15.7002
3419,2013-09-05,-15.244
3420,2013-09-06,-15.9678
3421,2013-09-09,-9.9768
3422,2013-09-10,-1.8811
3423,2013-09-11,1.7444
3424,2013-09-12,1.2029
3425,2013-09-13,4.8288
3426,2013-09-16,2.1703
3427,2013-09-17,3.6197
3428,2013-09-18,7.9592
3429,2013-09-19,11.4044
3430,2013-09-20,0.8606
3431,2013-09-23,0.2606
3432,2013-09-24,-3.1293
3433,2013-09-25,-2.4894
3434,2013-09-26,0.9399
3435,2013-09-27,7.1127
3436,2013-09-30,7.2344
3437,2013-10-01,10.92
3438,2013-10-02,14.951
3439,2013-10-03,13.9928
3440,2013-10-04,14.2436
3441,2013-10-07,4.9045
3442,2013-10-08,0.5772
3443,2013-10-09,1.4624
3444,2013-10-10,11.0496
3445,2013-10-11,15.6803
3446,2013-10-14,19.4958
3447,2013-10-15,19.9723
3448,2013-10-16,21.7993
3449,2013-10-17,25.1566
3450,2013-10-18,25.6367
3451,2013-10-21,26.0114
3452,2013-10-22,17.4947
3453,2013-10-23,2.8591
3454,2013-10-24,2.2054
3455,2013-10-25,26.8097
3456,2013-10-28,24.1916
3457,2013-10-29,23.3539
3458,2013-10-30,23.5709
3459,2013-10-31,21.1333
3460,2013-11-01,22.5626
3461,2013-11-04,27.3553
3462,2013-11-05,34.5479
3463,2013-11-06,46.756
3464,2013-11-07,35.0481
3465,2013-11-08,37.219
3466,2013-11-11,34.0195
3467,2013-11-12,30.1525
3468,2013-11-13,36.7886
3469,2013-11-14,34.521
3470,2013-11-15,31.44
3471,2013-11-18,21.0476
3472,2013-11-19,14.2253
3473,2013-11-20,17.8285
3474,2013-11-21,21.1117
3475,2013-11-22,22.8358
3476,2013-11-25,23.5599
3477,2013-11-26,18.7023
3478,2013-11-27,21.5027
3479,2013-11-29,27.1059
3480,2013-12-02,30.2694
3481,2013-12-03,27.7168
3482,2013-12-04,33.856
3483,2013-12-05,18.102
3484,2013-12-06,21.8117
3485,2013-12-09,25.2284
3486,2013-12-10,16.0243
3487,2013-12-11,8.9415
3488,2013-12-12,3.7418
3489,2013-12-13,-2.8886
3490,2013-12-16,-0.4034
3491,2013-12-17,-4.9281
3492,2013-12-18,-4.1097
3493,2013-12-19,-8.2527
3494,2013-12-20,-0.6254
3495,2013-12-23,-2.9803
3496,2013-12-24,3.1911
3497,2013-12-26,7.7455
3498,2013-12-27,5.5672
3499,2013-12-30,5.5672
3500,2013-12-31,7.2297
3501,2014-01-02,3.2437
3502,2014-01-03,-0.6441
3503,2014-01-06,-11.5791
3504,2014-01-07,-7.124
3505,2014-01-08,-15.3801
3506,2014-01-09,-18.0921
3507,2014-01-10,-9.873
3508,2014-01-13,-21.7831
3509,2014-01-14,-10.2126
3510,2014-01-15,1.8161
3511,2014-01-16,3.29
3512,2014-01-17,-2.7392
3513,2014-01-21,-5.1391
3514,2014-01-22,-7.8739
3515,2014-01-23,-6.1954
3516,2014-01-24,3.3067
3517,2014-01-27,-5.856
3518,2014-01-28,-2.8815
3519,2014-01-29,1.8368
3520,2014-01-30,4.2083
3521,2014-01-31,14.822
3522,2014-02-03,-1.1737
3523,2014-02-04,-2.5398
3524,2014-02-05,-7.9976
3525,2014-02-06,-3.8398
3526,2014-02-07,0.4198
3527,2014-02-10,3.0635
3528,2014-02-11,7.1191
3529,2014-02-12,10.2291
3530,2014-02-13,11.706
3531,2014-02-14,11.8151
3532,2014-02-18,8.9806
3533,2014-02-19,10.0606
3534,2014-02-20,12.9596
3535,2014-02-21,15.7007
3536,2014-02-24,11.0587
3537,2014-02-25,8.6846
3538,2014-02-26,7.5552
3539,2014-02-27,12.8656
3540,2014-02-28,18.5485
3541,2014-03-03,9.68
3542,2014-03-04,17.4107
3543,2014-03-05,12.5806
3544,2014-03-06,13.0825
3545,2014-03-07,8.9671
3546,2014-03-10,7.6475
3547,2014-03-11,10.4997
3548,2014-03-12,13.9948
3549,2014-03-13,7.2911
3550,2014-03-14,4.07
3551,2014-03-17,9.3473
3552,2014-03-18,27.3717
3553,2014-03-19,22.5826
3554,2014-03-20,32.6707
3555,2014-03-21,29.815
3556,2014-03-24,32.8576
3557,2014-03-25,30.0645
3558,2014-03-26,20.8701
3559,2014-03-27,14.2249
3560,2014-03-28,23.8577
3561,2014-03-31,29.9373
3562,2014-04-01,33.4244
3563,2014-04-02,32.2961
3564,2014-04-03,26.8131
3565,2014-04-04,10.6307
3566,2014-04-07,9.7257
3567,2014-04-08,9.9472
3568,2014-04-09,16.9226
3569,2014-04-10,2.6323
3570,2014-04-11,0.867
3571,2014-04-14,0.5175
3572,2014-04-15,7.1726
3573,2014-04-16,14.0727
3574,2014-04-17,8.9575
3575,2014-04-21,8.0422
3576,2014-04-22,8.6194
3577,2014-04-23,4.4775
3578,2014-04-24,6.6019
3579,2014-04-25,7.2406
3580,2014-04-28,18.5036
3581,2014-04-29,13.0835
3582,2014-04-30,11.4441
3583,2014-05-01,5.5848
3584,2014-05-02,1.2425
3585,2014-05-05,-2.3047
3586,2014-05-06,-7.1765
3587,2014-05-07,-1.8999
3588,2014-05-08,1.1186
3589,2014-05-09,-0.3269
3590,2014-05-12,5.7703
3591,2014-05-13,11.6829
3592,2014-05-14,8.8083
3593,2014-05-15,-0.7528
3594,2014-05-16,2.4885
3595,2014-05-19,1.2954
3596,2014-05-20,0.2207
3597,2014-05-21,9.856
3598,2014-05-22,5.8416
3599,2014-05-23,6.1304
3600,2014-05-27,7.1795
3601,2014-05-28,4.0324
3602,2014-05-29,9.1788
3603,2014-05-30,17.6326
3604,2014-06-02,14.8201
3605,2014-06-03,5.9331
3606,2014-06-04,6.3907
3607,2014-06-05,18.7357
3608,2014-06-06,22.0197
3609,2014-06-09,18.1119
3610,2014-06-10,15.1542
3611,2014-06-11,10.5989
3612,2014-06-12,5.6708
3613,2014-06-13,14.9332
3614,2014-06-16,18.4351
3615,2014-06-17,20.7253
3616,2014-06-18,20.1335
3617,2014-06-19,17.3088
3618,2014-06-20,19.7215
3619,2014-06-23,23.9791
3620,2014-06-24,18.7402
3621,2014-06-25,22.738
3622,2014-06-26,16.1929
3623,2014-06-27,23.5314
3624,2014-06-30,12.747
3625,2014-07-01,15.1569
3626,2014-07-02,15.59
3627,2014-07-03,13.5562
3628,2014-07-07,16.4947
3629,2014-07-08,12.0627
3630,2014-07-09,9.7602
3631,2014-07-10,10.0256
3632,2014-07-11,16.9651
3633,2014-07-14,17.7891
3634,2014-07-15,22.7896
3635,2014-07-16,42.2361
3636,2014-07-17,46.1756
3637,2014-07-18,47.5153
3638,2014-07-21,48.7326
3639,2014-07-22,48.6075
3640,2014-07-23,48.969
3641,2014-07-24,37.0468
3642,2014-07-25,38.1553
3643,2014-07-28,25.7973
3644,2014-07-29,23.9259
3645,2014-07-30,17.3024
3646,2014-07-31,8.9343
3647,2014-08-01,3.3699
3648,2014-08-04,11.4628
3649,2014-08-05,6.1419
3650,2014-08-06,0.2367
3651,2014-08-07,8.0014
3652,2014-08-08,7.4624
3653,2014-08-11,7.4624
3654,2014-08-12,12.6169
3655,2014-08-13,20.7489
3656,2014-08-14,23.2981
3657,2014-08-15,29.8032
3658,2014-08-18,33.4588
3659,2014-08-19,35.8755
3660,2014-08-20,27.4589
3661,2014-08-21,30.6709
3662,2014-08-22,29.1108
3663,2014-08-25,29.3644
3664,2014-08-26,25.466
3665,2014-08-27,22.2921
3666,2014-08-28,22.4451
3667,2014-08-29,30.3798
3668,2014-09-02,22.2415
3669,2014-09-03,19.2458
3670,2014-09-04,23.783
3671,2014-09-05,32.4403
3672,2014-09-08,38.7497
3673,2014-09-09,41.7168
3674,2014-09-10,42.5253
3675,2014-09-11,44.1561
3676,2014-09-12,36.3906
3677,2014-09-15,25.753
3678,2014-09-16,32.1218
3679,2014-09-17,26.836
3680,2014-09-18,28.834
3681,2014-09-19,38.1657
3682,2014-09-22,28.4562
3683,2014-09-23,18.8963
3684,2014-09-24,25.0062
3685,2014-09-25,7.8943
3686,2014-09-26,12.3858
3687,2014-09-29,12.7489
3688,2014-09-30,11.4523
3689,2014-10-01,4.1992
3690,2014-10-02,2.0711
3691,2014-10-03,6.7942
3692,2014-10-06,6.7942
3693,2014-10-07,-2.0853
3694,2014-10-08,14.5988
3695,2014-10-09,1.5953
3696,2014-10-10,-17.6531
3697,2014-10-13,-20.9449
3698,2014-10-14,-19.8829
3699,2014-10-15,-24.3411
3700,2014-10-16,-28.2942
3701,2014-10-17,-16.4219
