,date,APO
2790,2011-03-14,-0.7158
2791,2011-03-15,-0.7209
2792,2011-03-16,-0.739
2793,2011-03-17,-0.7193
2794,2011-03-18,-0.7038
2795,2011-03-21,-0.6929
2796,2011-03-22,-0.6725
2797,2011-03-23,-0.6225
2798,2011-03-24,-0.5866
2799,2011-03-25,-0.5552
2800,2011-03-28,-0.486
2801,2011-03-29,-0.4414
2802,2011-03-30,-0.4104
2803,2011-03-31,-0.3643
2804,2011-04-01,-0.2571
2805,2011-04-04,-0.1545
2806,2011-04-05,-0.0421
2807,2011-04-06,0.0266
2808,2011-04-07,0.0973
2809,2011-04-08,0.1465
2810,2011-04-11,0.1596
2811,2011-04-12,0.1644
2812,2011-04-13,0.1935
2813,2011-04-14,0.2057
2814,2011-04-15,0.1872
2815,2011-04-18,0.1845
2816,2011-04-19,0.1778
2817,2011-04-20,0.181
2818,2011-04-21,0.1313
2819,2011-04-25,0.0544
2820,2011-04-26,0.0001
2821,2011-04-27,-0.0145
2822,2011-04-28,-0.0081
2823,2011-04-29,0.0006
2824,2011-05-02,0.0089
2825,2011-05-03,0.0341
2826,2011-05-04,0.0666
2827,2011-05-05,0.1142
2828,2011-05-06,0.1642
2829,2011-05-09,0.1531
2830,2011-05-10,0.1583
2831,2011-05-11,0.1448
2832,2011-05-12,0.09
2833,2011-05-13,0.0206
2834,2011-05-16,-0.0951
2835,2011-05-17,-0.1521
2836,2011-05-18,-0.1833
2837,2011-05-19,-0.239
2838,2011-05-20,-0.326
2839,2011-05-23,-0.4129
2840,2011-05-24,-0.5093
2841,2011-05-25,-0.6118
2842,2011-05-26,-0.6766
2843,2011-05-27,-0.6882
2844,2011-05-31,-0.6944
2845,2011-06-01,-0.699
2846,2011-06-02,-0.6524
2847,2011-06-03,-0.6085
2848,2011-06-06,-0.5613
2849,2011-06-07,-0.5443
2850,2011-06-08,-0.524
2851,2011-06-09,-0.4704
2852,2011-06-10,-0.4169
2853,2011-06-13,-0.3621
2854,2011-06-14,-0.3361
2855,2011-06-15,-0.3407
2856,2011-06-16,-0.3609
2857,2011-06-17,-0.3327
2858,2011-06-20,-0.2792
2859,2011-06-21,-0.1976
2860,2011-06-22,-0.1473
2861,2011-06-23,-0.104
2862,2011-06-24,-0.059
2863,2011-06-27,0.0256
2864,2011-06-28,0.1498
2865,2011-06-29,0.2257
2866,2011-06-30,0.3029
2867,2011-07-01,0.4225
2868,2011-07-05,0.5398
2869,2011-07-06,0.6519
2870,2011-07-07,0.7759
2871,2011-07-08,0.8601
2872,2011-07-11,0.9324
2873,2011-07-12,0.9903
2874,2011-07-13,1.0837
2875,2011-07-14,1.0968
2876,2011-07-15,1.0692
2877,2011-07-18,1.0489
2878,2011-07-19,1.0297
2879,2011-07-20,1.0003
2880,2011-07-21,0.9784
2881,2011-07-22,0.9327
2882,2011-07-25,0.8771
2883,2011-07-26,0.8268
2884,2011-07-27,0.7752
2885,2011-07-28,0.7596
2886,2011-07-29,0.718
2887,2011-08-01,0.6832
2888,2011-08-02,0.5887
2889,2011-08-03,0.55
2890,2011-08-04,0.4113
2891,2011-08-05,0.294
2892,2011-08-08,0.1346
2893,2011-08-09,-0.011
2894,2011-08-10,-0.2498
2895,2011-08-11,-0.4468
2896,2011-08-12,-0.5684
2897,2011-08-15,-0.6983
2898,2011-08-16,-0.8199
2899,2011-08-17,-0.9389
2900,2011-08-18,-1.041
2901,2011-08-19,-1.1871
2902,2011-08-22,-1.2427
2903,2011-08-23,-1.2508
2904,2011-08-24,-1.1143
2905,2011-08-25,-1.1027
2906,2011-08-26,-0.9442
2907,2011-08-29,-0.825
2908,2011-08-30,-0.6663
2909,2011-08-31,-0.5185
2910,2011-09-01,-0.4038
2911,2011-09-02,-0.2837
2912,2011-09-06,-0.141
2913,2011-09-07,0.0704
2914,2011-09-08,0.2794
2915,2011-09-09,0.4097
2916,2011-09-12,0.4942
2917,2011-09-13,0.6028
2918,2011-09-14,0.6293
2919,2011-09-15,0.6709
2920,2011-09-16,0.6328
2921,2011-09-19,0.6059
2922,2011-09-20,0.5978
2923,2011-09-21,0.5951
2924,2011-09-22,0.5688
2925,2011-09-23,0.4976
2926,2011-09-26,0.4029
2927,2011-09-27,0.3348
2928,2011-09-28,0.2472
2929,2011-09-29,0.17
2930,2011-09-30,0.0362
2931,2011-10-03,-0.1673
2932,2011-10-04,-0.3191
2933,2011-10-05,-0.431
2934,2011-10-06,-0.4886
2935,2011-10-07,-0.4534
2936,2011-10-10,-0.3248
2937,2011-10-11,-0.2093
2938,2011-10-12,-0.1384
2939,2011-10-13,-0.058
2940,2011-10-14,0.0429
2941,2011-10-17,0.1227
2942,2011-10-18,0.2697
2943,2011-10-19,0.4445
2944,2011-10-20,0.5654
2945,2011-10-21,0.6647
2946,2011-10-24,0.7328
2947,2011-10-25,0.7949
2948,2011-10-26,0.7807
2949,2011-10-27,0.7531
2950,2011-10-28,0.6809
2951,2011-10-31,0.5747
2952,2011-11-01,0.4469
2953,2011-11-02,0.3529
2954,2011-11-03,0.2512
2955,2011-11-04,0.1471
2956,2011-11-07,0.0537
2957,2011-11-08,-0.0475
2958,2011-11-09,-0.1631
2959,2011-11-10,-0.2222
2960,2011-11-11,-0.2175
2961,2011-11-14,-0.2779
2962,2011-11-15,-0.2903
2963,2011-11-16,-0.3012
2964,2011-11-17,-0.284
2965,2011-11-18,-0.2709
2966,2011-11-21,-0.3111
2967,2011-11-22,-0.3485
2968,2011-11-23,-0.4335
2969,2011-11-25,-0.5629
2970,2011-11-28,-0.5903
2971,2011-11-29,-0.6211
2972,2011-11-30,-0.67
2973,2011-12-01,-0.7345
2974,2011-12-02,-0.8085
2975,2011-12-05,-0.7797
2976,2011-12-06,-0.7189
2977,2011-12-07,-0.6543
2978,2011-12-08,-0.5983
2979,2011-12-09,-0.5105
2980,2011-12-12,-0.3846
2981,2011-12-13,-0.2441
2982,2011-12-14,-0.1376
2983,2011-12-15,-0.016
2984,2011-12-16,0.0267
2985,2011-12-19,0.0763
2986,2011-12-20,0.1775
2987,2011-12-21,0.2209
2988,2011-12-22,0.2692
2989,2011-12-23,0.3066
2990,2011-12-27,0.3407
2991,2011-12-28,0.3307
2992,2011-12-29,0.3339
2993,2011-12-30,0.3056
2994,2012-01-03,0.3153
2995,2012-01-04,0.3494
2996,2012-01-05,0.3813
2997,2012-01-06,0.4703
2998,2012-01-09,0.5301
2999,2012-01-10,0.605
3000,2012-01-11,0.668
3001,2012-01-12,0.7437
3002,2012-01-13,0.8283
3003,2012-01-17,0.9291
3004,2012-01-18,1.0044
3005,2012-01-19,1.0913
3006,2012-01-20,1.1752
3007,2012-01-23,1.2167
3008,2012-01-24,1.2108
3009,2012-01-25,1.1782
3010,2012-01-26,1.1902
3011,2012-01-27,1.1637
3012,2012-01-30,1.1834
3013,2012-01-31,1.1659
3014,2012-02-01,1.1456
3015,2012-02-02,1.1361
3016,2012-02-03,1.1421
3017,2012-02-06,1.1469
3018,2012-02-07,1.0337
3019,2012-02-08,0.9304
3020,2012-02-09,0.8956
3021,2012-02-10,0.8545
3022,2012-02-13,0.8329
3023,2012-02-14,0.8354
3024,2012-02-15,0.7832
3025,2012-02-16,0.797
3026,2012-02-17,0.7746
3027,2012-02-21,0.7664
3028,2012-02-22,0.7361
3029,2012-02-23,0.7138
3030,2012-02-24,0.6829
3031,2012-02-27,0.6162
3032,2012-02-28,0.6248
3033,2012-02-29,0.6512
3034,2012-03-01,0.6803
3035,2012-03-02,0.7356
3036,2012-03-05,0.793
3037,2012-03-06,0.7261
3038,2012-03-07,0.6895
3039,2012-03-08,0.6416
3040,2012-03-09,0.6208
3041,2012-03-12,0.5963
3042,2012-03-13,0.602
3043,2012-03-14,0.6215
3044,2012-03-15,0.607
3045,2012-03-16,0.604
3046,2012-03-19,0.5415
3047,2012-03-20,0.477
3048,2012-03-21,0.435
3049,2012-03-22,0.4045
3050,2012-03-23,0.3433
3051,2012-03-26,0.3414
3052,2012-03-27,0.3368
3053,2012-03-28,0.3204
3054,2012-03-29,0.2419
3055,2012-03-30,0.1649
3056,2012-04-02,0.0871
3057,2012-04-03,0.0094
3058,2012-04-04,-0.0477
3059,2012-04-05,-0.0784
3060,2012-04-09,-0.1001
3061,2012-04-10,-0.1655
3062,2012-04-11,-0.2483
3063,2012-04-12,-0.3605
3064,2012-04-13,-0.4634
3065,2012-04-16,-0.5204
3066,2012-04-17,-0.5559
3067,2012-04-18,-0.6142
3068,2012-04-19,-0.657
3069,2012-04-20,-0.6036
3070,2012-04-23,-0.4996
3071,2012-04-24,-0.4402
3072,2012-04-25,-0.3485
3073,2012-04-26,-0.2164
3074,2012-04-27,-0.0829
3075,2012-04-30,0.003
3076,2012-05-01,0.103
3077,2012-05-02,0.1938
3078,2012-05-03,0.2497
3079,2012-05-04,0.2829
3080,2012-05-07,0.3095
3081,2012-05-08,0.217
3082,2012-05-09,0.1625
3083,2012-05-10,0.1103
3084,2012-05-11,0.0255
3085,2012-05-14,-0.0613
3086,2012-05-15,-0.1746
3087,2012-05-16,-0.3289
3088,2012-05-17,-0.4957
3089,2012-05-18,-0.641
3090,2012-05-21,-0.7677
3091,2012-05-22,-0.8188
3092,2012-05-23,-0.8575
3093,2012-05-24,-0.8971
3094,2012-05-25,-0.9637
3095,2012-05-29,-0.9521
3096,2012-05-30,-0.9968
3097,2012-05-31,-1.016
3098,2012-06-01,-1.0184
3099,2012-06-04,-0.994
3100,2012-06-05,-0.9616
3101,2012-06-06,-0.8524
3102,2012-06-07,-0.7888
3103,2012-06-08,-0.7153
3104,2012-06-11,-0.623
3105,2012-06-12,-0.5397
3106,2012-06-13,-0.4754
3107,2012-06-14,-0.4491
3108,2012-06-15,-0.364
3109,2012-06-18,-0.2752
3110,2012-06-19,-0.07
3111,2012-06-20,0.1187
3112,2012-06-21,0.2574
3113,2012-06-22,0.3392
3114,2012-06-25,0.3865
3115,2012-06-26,0.3885
3116,2012-06-27,0.4786
3117,2012-06-28,0.5245
3118,2012-06-29,0.5892
3119,2012-07-02,0.6336
3120,2012-07-03,0.6299
3121,2012-07-05,0.6577
3122,2012-07-06,0.5823
3123,2012-07-09,0.4736
3124,2012-07-10,0.3911
3125,2012-07-11,0.2456
3126,2012-07-12,0.1379
3127,2012-07-13,0.0838
3128,2012-07-16,0.0149
3129,2012-07-17,-0.0063
3130,2012-07-18,-0.0778
3131,2012-07-19,-0.1219
3132,2012-07-20,-0.2136
3133,2012-07-23,-0.3296
3134,2012-07-24,-0.3824
3135,2012-07-25,-0.441
3136,2012-07-26,-0.4301
3137,2012-07-27,-0.347
3138,2012-07-30,-0.2438
3139,2012-07-31,-0.1898
3140,2012-08-01,-0.1748
3141,2012-08-02,-0.1821
3142,2012-08-03,-0.2243
3143,2012-08-06,-0.2854
3144,2012-08-07,-0.2606
3145,2012-08-08,-0.1643
3146,2012-08-09,-0.0418
3147,2012-08-10,0.1015
3148,2012-08-13,0.1961
3149,2012-08-14,0.2224
3150,2012-08-15,0.2513
3151,2012-08-16,0.3036
3152,2012-08-17,0.3404
3153,2012-08-20,0.4177
3154,2012-08-21,0.4529
3155,2012-08-22,0.4682
3156,2012-08-23,0.4753
3157,2012-08-24,0.4985
3158,2012-08-27,0.4922
3159,2012-08-28,0.4578
3160,2012-08-29,0.4218
3161,2012-08-30,0.3803
3162,2012-08-31,0.3681
3163,2012-09-04,0.311
3164,2012-09-05,0.2396
3165,2012-09-06,0.2179
3166,2012-09-07,0.1712
3167,2012-09-10,0.1273
3168,2012-09-11,0.1319
3169,2012-09-12,0.1183
3170,2012-09-13,0.1128
3171,2012-09-14,0.1273
3172,2012-09-17,0.1466
3173,2012-09-18,0.1888
3174,2012-09-19,0.1827
3175,2012-09-20,0.2207
3176,2012-09-21,0.2493
3177,2012-09-24,0.2022
3178,2012-09-25,0.1752
3179,2012-09-26,0.151
3180,2012-09-27,0.1231
3181,2012-09-28,0.0681
3182,2012-10-01,-0.0229
3183,2012-10-02,-0.1174
3184,2012-10-03,-0.198
3185,2012-10-04,-0.2703
3186,2012-10-05,-0.3397
3187,2012-10-08,-0.4581
3188,2012-10-09,-0.5581
3189,2012-10-10,-0.654
3190,2012-10-11,-0.7186
3191,2012-10-12,-0.7166
3192,2012-10-15,-0.7153
3193,2012-10-16,-0.6905
3194,2012-10-17,-0.636
3195,2012-10-18,-0.6004
3196,2012-10-19,-0.6138
3197,2012-10-22,-0.6595
3198,2012-10-23,-0.6881
3199,2012-10-24,-0.7187
3200,2012-10-25,-0.7134
3201,2012-10-26,-0.6529
3202,2012-10-31,-0.5851
3203,2012-11-01,-0.5102
3204,2012-11-02,-0.4769
3205,2012-11-05,-0.4446
3206,2012-11-06,-0.4106
3207,2012-11-07,-0.419
3208,2012-11-08,-0.3787
3209,2012-11-09,-0.2776
3210,2012-11-12,-0.2001
3211,2012-11-13,-0.1547
3212,2012-11-14,-0.1256
3213,2012-11-15,-0.1347
3214,2012-11-16,-0.1969
3215,2012-11-19,-0.3425
3216,2012-11-20,-0.4889
3217,2012-11-21,-0.6256
3218,2012-11-23,-0.736
3219,2012-11-26,-0.7963
3220,2012-11-27,-0.8439
3221,2012-11-28,-0.8843
3222,2012-11-29,-0.9252
3223,2012-11-30,-0.9114
3224,2012-12-03,-0.8834
3225,2012-12-04,-0.8487
3226,2012-12-05,-0.7898
3227,2012-12-06,-0.7329
3228,2012-12-07,-0.6739
3229,2012-12-10,-0.5757
3230,2012-12-11,-0.5236
3231,2012-12-12,-0.4437
3232,2012-12-13,-0.3355
3233,2012-12-14,-0.294
3234,2012-12-17,-0.2159
3235,2012-12-18,-0.0883
3236,2012-12-19,0.02
3237,2012-12-20,0.1065
3238,2012-12-21,0.148
3239,2012-12-24,0.1606
3240,2012-12-26,0.1813
3241,2012-12-27,0.174
3242,2012-12-28,0.116
3243,2012-12-31,0.0811
3244,2013-01-02,0.1266
3245,2013-01-03,0.1685
3246,2013-01-04,0.152
3247,2013-01-07,0.1053
3248,2013-01-08,0.0573
3249,2013-01-09,-0.0276
3250,2013-01-10,-0.1113
3251,2013-01-11,-0.1482
3252,2013-01-14,-0.1541
3253,2013-01-15,-0.1519
3254,2013-01-16,-0.1336
3255,2013-01-17,-0.1005
3256,2013-01-18,-0.1286
3257,2013-01-22,-0.1335
3258,2013-01-23,-0.0802
3259,2013-01-24,-0.0335
3260,2013-01-25,0.0472
3261,2013-01-28,0.1346
3262,2013-01-29,0.2369
3263,2013-01-30,0.3153
3264,2013-01-31,0.362
3265,2013-02-01,0.3885
3266,2013-02-04,0.3995
3267,2013-02-05,0.3994
3268,2013-02-06,0.3765
3269,2013-02-07,0.3655
3270,2013-02-08,0.3632
3271,2013-02-11,0.3589
3272,2013-02-12,0.3151
3273,2013-02-13,0.2735
3274,2013-02-14,0.2187
3275,2013-02-15,0.1816
3276,2013-02-19,0.1702
3277,2013-02-20,0.1252
3278,2013-02-21,0.1063
3279,2013-02-22,0.1072
3280,2013-02-25,0.0971
3281,2013-02-26,0.0997
3282,2013-02-27,0.0998
3283,2013-02-28,0.0698
3284,2013-03-01,0.0626
3285,2013-03-04,0.0526
3286,2013-03-05,0.0603
3287,2013-03-06,0.0601
3288,2013-03-07,0.063
3289,2013-03-08,0.0681
3290,2013-03-11,0.0836
3291,2013-03-12,0.0969
3292,2013-03-13,0.124
3293,2013-03-14,0.1632
3294,2013-03-15,0.1552
3295,2013-03-18,0.1487
3296,2013-03-19,0.1437
3297,2013-03-20,0.1399
3298,2013-03-21,0.1111
3299,2013-03-22,0.116
3300,2013-03-25,0.113
3301,2013-03-26,0.1204
3302,2013-03-27,0.1495
3303,2013-03-28,0.1792
3304,2013-04-01,0.194
3305,2013-04-02,0.2094
3306,2013-04-03,0.2074
3307,2013-04-04,0.2015
3308,2013-04-05,0.2106
3309,2013-04-08,0.2032
3310,2013-04-09,0.2643
3311,2013-04-10,0.3516
3312,2013-04-11,0.3937
3313,2013-04-12,0.4196
3314,2013-04-15,0.4252
3315,2013-04-16,0.4183
3316,2013-04-17,0.3995
3317,2013-04-18,0.3648
3318,2013-04-19,0.394
3319,2013-04-22,0.4753
3320,2013-04-23,0.535
3321,2013-04-24,0.6584
3322,2013-04-25,0.7079
3323,2013-04-26,0.7001
3324,2013-04-29,0.8333
3325,2013-04-30,1.0059
3326,2013-05-01,1.1663
3327,2013-05-02,1.323
3328,2013-05-03,1.5148
3329,2013-05-06,1.7303
3330,2013-05-07,1.8449
3331,2013-05-08,1.8663
3332,2013-05-09,1.8803
3333,2013-05-10,1.8003
3334,2013-05-13,1.7246
3335,2013-05-14,1.6796
3336,2013-05-15,1.6196
3337,2013-05-16,1.5551
3338,2013-05-17,1.506
3339,2013-05-20,1.4241
3340,2013-05-21,1.3005
3341,2013-05-22,1.1552
3342,2013-05-23,1.0204
3343,2013-05-24,0.9163
3344,2013-05-28,0.9108
3345,2013-05-29,0.9364
3346,2013-05-30,0.9327
3347,2013-05-31,0.9261
3348,2013-06-03,0.9311
3349,2013-06-04,0.8839
3350,2013-06-05,0.7929
3351,2013-06-06,0.7114
3352,2013-06-07,0.6662
3353,2013-06-10,0.6491
3354,2013-06-11,0.6546
3355,2013-06-12,0.6675
3356,2013-06-13,0.588
3357,2013-06-14,0.4938
3358,2013-06-17,0.4013
3359,2013-06-18,0.3199
3360,2013-06-19,0.1765
3361,2013-06-20,0.0531
3362,2013-06-21,-0.0509
3363,2013-06-24,-0.1406
3364,2013-06-25,-0.2611
3365,2013-06-26,-0.3263
3366,2013-06-27,-0.3358
3367,2013-06-28,-0.3712
3368,2013-07-01,-0.4089
3369,2013-07-02,-0.4346
3370,2013-07-03,-0.4782
3371,2013-07-05,-0.5166
3372,2013-07-08,-0.5116
3373,2013-07-09,-0.4188
3374,2013-07-10,-0.265
3375,2013-07-11,-0.1275
3376,2013-07-12,0.0049
3377,2013-07-15,0.11
3378,2013-07-16,0.2245
3379,2013-07-17,0.3137
3380,2013-07-18,0.3806
3381,2013-07-19,0.3074
3382,2013-07-22,0.2447
3383,2013-07-23,0.1448
3384,2013-07-24,0.0646
3385,2013-07-25,-0.0439
3386,2013-07-26,-0.1864
3387,2013-07-29,-0.4568
3388,2013-07-30,-0.7207
3389,2013-07-31,-1.0094
3390,2013-08-01,-1.3158
3391,2013-08-02,-1.5421
3392,2013-08-05,-1.7414
3393,2013-08-06,-1.6124
3394,2013-08-07,-1.5196
3395,2013-08-08,-1.3901
3396,2013-08-09,-1.278
3397,2013-08-12,-1.1031
3398,2013-08-13,-0.9717
3399,2013-08-14,-0.8273
3400,2013-08-15,-0.7204
3401,2013-08-16,-0.5743
3402,2013-08-19,-0.4329
3403,2013-08-20,-0.2804
3404,2013-08-21,-0.1086
3405,2013-08-22,0.0877
3406,2013-08-23,0.3382
3407,2013-08-26,0.3374
3408,2013-08-27,0.336
3409,2013-08-28,0.3023
3410,2013-08-29,0.3512
3411,2013-08-30,0.3614
3412,2013-09-03,0.3589
3413,2013-09-04,0.3217
3414,2013-09-05,0.3322
3415,2013-09-06,0.3197
3416,2013-09-09,0.324
3417,2013-09-10,0.3048
3418,2013-09-11,0.0973
3419,2013-09-12,-0.0671
3420,2013-09-13,-0.1235
3421,2013-09-16,-0.1383
3422,2013-09-17,-0.1988
3423,2013-09-18,-0.2228
3424,2013-09-19,-0.1303
3425,2013-09-20,-0.0143
3426,2013-09-23,0.0746
3427,2013-09-24,0.158
3428,2013-09-25,0.186
3429,2013-09-26,0.1735
3430,2013-09-27,0.1538
3431,2013-09-30,0.1687
3432,2013-10-01,0.2596
3433,2013-10-02,0.3617
3434,2013-10-03,0.4161
3435,2013-10-04,0.4297
3436,2013-10-07,0.411
3437,2013-10-08,0.4442
3438,2013-10-09,0.4259
3439,2013-10-10,0.436
3440,2013-10-11,0.4601
3441,2013-10-14,0.4733
3442,2013-10-15,0.4659
3443,2013-10-16,0.4927
3444,2013-10-17,0.5205
3445,2013-10-18,0.5199
3446,2013-10-21,0.5386
3447,2013-10-22,0.5286
3448,2013-10-23,0.535
3449,2013-10-24,0.5787
3450,2013-10-25,0.72
3451,2013-10-28,0.764
3452,2013-10-29,0.7729
3453,2013-10-30,0.7451
3454,2013-10-31,0.7098
3455,2013-11-01,0.6776
3456,2013-11-04,0.6599
3457,2013-11-05,0.6706
3458,2013-11-06,0.7596
3459,2013-11-07,0.8652
3460,2013-11-08,1.0494
3461,2013-11-11,1.2292
3462,2013-11-12,1.2089
3463,2013-11-13,1.2264
3464,2013-11-14,1.2444
3465,2013-11-15,1.2792
3466,2013-11-18,1.3107
3467,2013-11-19,1.3239
3468,2013-11-20,1.3193
3469,2013-11-21,1.2765
3470,2013-11-22,1.1237
3471,2013-11-25,1.0323
3472,2013-11-26,0.9057
3473,2013-11-27,0.7904
3474,2013-11-29,0.6865
3475,2013-12-02,0.5291
3476,2013-12-03,0.454
3477,2013-12-04,0.4159
3478,2013-12-05,0.3872
3479,2013-12-06,0.4138
3480,2013-12-09,0.4223
3481,2013-12-10,0.382
3482,2013-12-11,0.3211
3483,2013-12-12,0.2638
3484,2013-12-13,0.2661
3485,2013-12-16,0.2302
3486,2013-12-17,0.1445
3487,2013-12-18,0.0275
3488,2013-12-19,-0.1015
3489,2013-12-20,-0.2277
3490,2013-12-23,-0.2888
3491,2013-12-24,-0.3662
3492,2013-12-26,-0.4809
3493,2013-12-27,-0.5704
3494,2013-12-30,-0.6051
3495,2013-12-31,-0.5896
3496,2014-01-02,-0.5347
3497,2014-01-03,-0.5046
3498,2014-01-06,-0.4901
3499,2014-01-07,-0.4585
3500,2014-01-08,-0.4082
3501,2014-01-09,-0.4017
3502,2014-01-10,-0.3628
3503,2014-01-13,-0.3854
3504,2014-01-14,-0.4384
3505,2014-01-15,-0.421
3506,2014-01-16,-0.3846
3507,2014-01-17,-0.4038
3508,2014-01-21,-0.431
3509,2014-01-22,-0.463
3510,2014-01-23,-0.4448
3511,2014-01-24,-0.4088
3512,2014-01-27,-0.3675
3513,2014-01-28,-0.2939
3514,2014-01-29,-0.258
3515,2014-01-30,-0.1037
3516,2014-01-31,0.0211
3517,2014-02-03,0.0208
3518,2014-02-04,0.0178
3519,2014-02-05,0.0276
3520,2014-02-06,0.0712
3521,2014-02-07,0.1563
3522,2014-02-10,0.2323
3523,2014-02-11,0.2529
3524,2014-02-12,0.3214
3525,2014-02-13,0.3869
3526,2014-02-14,0.3954
3527,2014-02-18,0.3693
3528,2014-02-19,0.2853
3529,2014-02-20,0.2846
3530,2014-02-21,0.3358
3531,2014-02-24,0.4559
3532,2014-02-25,0.5442
3533,2014-02-26,0.5781
3534,2014-02-27,0.6014
3535,2014-02-28,0.6045
3536,2014-03-03,0.564
3537,2014-03-04,0.5689
3538,2014-03-05,0.5297
3539,2014-03-06,0.5183
3540,2014-03-07,0.5031
3541,2014-03-10,0.472
3542,2014-03-11,0.4684
3543,2014-03-12,0.4479
3544,2014-03-13,0.4178
3545,2014-03-14,0.3647
3546,2014-03-17,0.3086
3547,2014-03-18,0.2969
3548,2014-03-19,0.3261
3549,2014-03-20,0.3647
3550,2014-03-21,0.4321
3551,2014-03-24,0.5168
3552,2014-03-25,0.6155
3553,2014-03-26,0.6885
3554,2014-03-27,0.729
3555,2014-03-28,0.8001
3556,2014-03-31,0.9427
3557,2014-04-01,1.1092
3558,2014-04-02,1.2377
3559,2014-04-03,1.2232
3560,2014-04-04,1.1959
3561,2014-04-07,1.0944
3562,2014-04-08,0.9876
3563,2014-04-09,0.9059
3564,2014-04-10,0.7762
3565,2014-04-11,0.687
3566,2014-04-14,0.6228
3567,2014-04-15,0.5027
3568,2014-04-16,0.362
3569,2014-04-17,0.1776
3570,2014-04-21,-0.0188
3571,2014-04-22,-0.1918
3572,2014-04-23,-0.2699
3573,2014-04-24,-0.2768
3574,2014-04-25,-0.294
3575,2014-04-28,-0.2814
3576,2014-04-29,-0.199
3577,2014-04-30,-0.0959
3578,2014-05-01,-0.0145
3579,2014-05-02,-0.0157
3580,2014-05-05,-0.0992
3581,2014-05-06,-0.1307
3582,2014-05-07,-0.1134
3583,2014-05-08,-0.0741
3584,2014-05-09,-0.017
3585,2014-05-12,0.0322
3586,2014-05-13,0.0535
3587,2014-05-14,-0.0159
3588,2014-05-15,-0.0833
3589,2014-05-16,-0.1061
3590,2014-05-19,-0.142
3591,2014-05-20,-0.1609
3592,2014-05-21,-0.1293
3593,2014-05-22,-0.0561
3594,2014-05-23,0.0126
3595,2014-05-27,0.0515
3596,2014-05-28,0.088
3597,2014-05-29,0.1054
3598,2014-05-30,0.1006
3599,2014-06-02,0.1107
3600,2014-06-03,0.1536
3601,2014-06-04,0.2156
3602,2014-06-05,0.3103
3603,2014-06-06,0.4188
3604,2014-06-09,0.4466
3605,2014-06-10,0.4762
3606,2014-06-11,0.4828
3607,2014-06-12,0.4569
3608,2014-06-13,0.4891
3609,2014-06-16,0.5142
3610,2014-06-17,0.4936
3611,2014-06-18,0.5006
3612,2014-06-19,0.5604
3613,2014-06-20,0.6183
3614,2014-06-23,0.5914
3615,2014-06-24,0.5398
3616,2014-06-25,0.5155
3617,2014-06-26,0.4879
3618,2014-06-27,0.5306
3619,2014-06-30,0.5624
3620,2014-07-01,0.5484
3621,2014-07-02,0.516
3622,2014-07-03,0.4571
3623,2014-07-07,0.422
3624,2014-07-08,0.4122
3625,2014-07-09,0.3775
3626,2014-07-10,0.2985
3627,2014-07-11,0.2591
3628,2014-07-14,0.2325
3629,2014-07-15,0.2561
3630,2014-07-16,0.3005
3631,2014-07-17,0.4048
3632,2014-07-18,0.4925
3633,2014-07-21,0.5734
3634,2014-07-22,0.6874
3635,2014-07-23,0.7978
3636,2014-07-24,0.9115
3637,2014-07-25,1.0378
3638,2014-07-28,1.1336
3639,2014-07-29,1.1983
3640,2014-07-30,1.2571
3641,2014-07-31,1.2619
3642,2014-08-01,1.1283
3643,2014-08-04,0.9681
3644,2014-08-05,0.802
3645,2014-08-06,0.5875
3646,2014-08-07,0.4018
3647,2014-08-08,0.2127
3648,2014-08-11,0.0588
3649,2014-08-12,-0.0817
3650,2014-08-13,-0.161
3651,2014-08-14,-0.2289
3652,2014-08-15,-0.2474
3653,2014-08-18,-0.201
3654,2014-08-19,-0.1179
3655,2014-08-20,-0.0824
3656,2014-08-21,0.0521
3657,2014-08-22,0.2291
3658,2014-08-25,0.3723
3659,2014-08-26,0.5162
3660,2014-08-27,0.6538
3661,2014-08-28,0.7668
3662,2014-08-29,0.8396
3663,2014-09-02,0.8853
3664,2014-09-03,0.8614
3665,2014-09-04,0.821
3666,2014-09-05,0.7796
3667,2014-09-08,0.779
3668,2014-09-09,0.7573
3669,2014-09-10,0.7647
3670,2014-09-11,0.7664
3671,2014-09-12,0.7552
3672,2014-09-15,0.7536
3673,2014-09-16,0.7733
3674,2014-09-17,0.7364
3675,2014-09-18,0.7474
3676,2014-09-19,0.8284
3677,2014-09-22,0.8711
3678,2014-09-23,0.8572
3679,2014-09-24,0.8323
3680,2014-09-25,0.745
3681,2014-09-26,0.653
3682,2014-09-29,0.5594
3683,2014-09-30,0.4849
3684,2014-10-01,0.4285
3685,2014-10-02,0.3162
3686,2014-10-03,0.2334
3687,2014-10-06,0.1377
3688,2014-10-07,-0.032
3689,2014-10-08,-0.1203
3690,2014-10-09,-0.2137
3691,2014-10-10,-0.4206
3692,2014-10-13,-0.5328
3693,2014-10-14,-0.6508
3694,2014-10-15,-0.7829
3695,2014-10-16,-0.9269
3696,2014-10-17,-0.9865
3697,2014-10-20,-1.0259
3698,2014-10-21,-1.0744
3699,2014-10-22,-1.1254
3700,2014-10-23,-1.1102
3701,2014-10-24,-1.1432
3702,2014-10-27,-1.0763
3703,2014-10-28,-0.8494
3704,2014-10-29,-0.6042
3705,2014-10-30,-0.3712
