,date,CCI
2790,2011-03-04,-132.9483
2791,2011-03-07,-136.0974
2792,2011-03-08,-125.1185
2793,2011-03-09,-119.9724
2794,2011-03-10,-150.8092
2795,2011-03-11,-116.1918
2796,2011-03-14,-108.2936
2797,2011-03-15,-134.3264
2798,2011-03-16,-160.6461
2799,2011-03-17,-141.3577
2800,2011-03-18,-127.8956
2801,2011-03-21,-69.7614
2802,2011-03-22,-66.524
2803,2011-03-23,-45.1005
2804,2011-03-24,2.0874
2805,2011-03-25,9.5417
2806,2011-03-28,-21.1428
2807,2011-03-29,-27.7255
2808,2011-03-30,18.2634
2809,2011-03-31,-7.0601
2810,2011-04-01,-8.4558
2811,2011-04-04,29.0154
2812,2011-04-05,145.8215
2813,2011-04-06,197.6085
2814,2011-04-07,172.881
2815,2011-04-08,141.168
2816,2011-04-11,104.6759
2817,2011-04-12,26.4901
2818,2011-04-13,21.1305
2819,2011-04-14,-82.2452
2820,2011-04-15,-80.3476
2821,2011-04-18,-165.4126
2822,2011-04-19,-144.6455
2823,2011-04-20,33.2703
2824,2011-04-21,-8.9952
2825,2011-04-25,-24.3612
2826,2011-04-26,112.9388
2827,2011-04-27,139.7359
2828,2011-04-28,179.1496
2829,2011-04-29,40.7559
2830,2011-05-02,-13.1206
2831,2011-05-03,-14.5861
2832,2011-05-04,48.6108
2833,2011-05-05,14.6611
2834,2011-05-06,38.5547
2835,2011-05-09,14.6157
2836,2011-05-10,-34.5008
2837,2011-05-11,-70.8406
2838,2011-05-12,-91.2126
2839,2011-05-13,-120.3131
2840,2011-05-16,-173.2671
2841,2011-05-17,-192.6965
2842,2011-05-18,-165.9726
2843,2011-05-19,-122.4546
2844,2011-05-20,-116.2753
2845,2011-05-23,-144.7798
2846,2011-05-24,-124.7755
2847,2011-05-25,-105.4949
2848,2011-05-26,-51.4759
2849,2011-05-27,-35.5978
2850,2011-05-31,-13.7431
2851,2011-06-01,-44.7974
2852,2011-06-02,-76.9637
2853,2011-06-03,-126.1221
2854,2011-06-06,-117.3048
2855,2011-06-07,-105.7323
2856,2011-06-08,-113.9615
2857,2011-06-09,-102.9698
2858,2011-06-10,-117.8683
2859,2011-06-13,-76.1113
2860,2011-06-14,-5.316
2861,2011-06-15,-103.6055
2862,2011-06-16,-73.178
2863,2011-06-17,-9.1344
2864,2011-06-20,56.3694
2865,2011-06-21,102.1712
2866,2011-06-22,91.5869
2867,2011-06-23,45.9812
2868,2011-06-24,18.8812
2869,2011-06-27,149.5118
2870,2011-06-28,254.3702
2871,2011-06-29,202.9682
2872,2011-06-30,198.3227
2873,2011-07-01,173.0891
2874,2011-07-05,145.6118
2875,2011-07-06,138.5777
2876,2011-07-07,150.2092
2877,2011-07-08,137.4051
2878,2011-07-11,109.5455
2879,2011-07-12,92.7311
2880,2011-07-13,93.5296
2881,2011-07-14,81.3227
2882,2011-07-15,83.6392
2883,2011-07-18,66.8236
2884,2011-07-19,122.827
2885,2011-07-20,98.707
2886,2011-07-21,82.6327
2887,2011-07-22,101.9154
2888,2011-07-25,156.8875
2889,2011-07-26,186.6618
2890,2011-07-27,105.6269
2891,2011-07-28,112.9894
2892,2011-07-29,74.5209
2893,2011-08-01,36.79
2894,2011-08-02,-6.5122
2895,2011-08-03,-49.2678
2896,2011-08-04,-138.9124
2897,2011-08-05,-200.477
2898,2011-08-08,-256.7152
2899,2011-08-09,-187.948
2900,2011-08-10,-199.2828
2901,2011-08-11,-127.6433
2902,2011-08-12,-106.2053
2903,2011-08-15,-70.3291
2904,2011-08-16,-67.5169
2905,2011-08-17,-63.0214
2906,2011-08-18,-94.9759
2907,2011-08-19,-107.0821
2908,2011-08-22,-104.9386
2909,2011-08-23,-76.1505
2910,2011-08-24,-55.6283
2911,2011-08-25,-52.6066
2912,2011-08-26,-25.0451
2913,2011-08-29,56.4403
2914,2011-08-30,120.1063
2915,2011-08-31,176.6728
2916,2011-09-01,160.0231
2917,2011-09-02,82.495
2918,2011-09-06,28.1547
2919,2011-09-07,74.6721
2920,2011-09-08,111.276
2921,2011-09-09,52.3326
2922,2011-09-12,36.231
2923,2011-09-13,65.4591
2924,2011-09-14,95.0979
2925,2011-09-15,118.4474
2926,2011-09-16,136.2923
2927,2011-09-19,126.6384
2928,2011-09-20,126.1845
2929,2011-09-21,34.7702
2930,2011-09-22,-116.4971
2931,2011-09-23,-137.25
2932,2011-09-26,-108.2819
2933,2011-09-27,-51.1628
2934,2011-09-28,-31.1546
2935,2011-09-29,-56.8497
2936,2011-09-30,-106.4664
2937,2011-10-03,-126.8719
2938,2011-10-04,-98.7046
2939,2011-10-05,-15.5114
2940,2011-10-06,30.8974
2941,2011-10-07,45.7459
2942,2011-10-10,86.0646
2943,2011-10-11,89.0692
2944,2011-10-12,93.5886
2945,2011-10-13,86.0905
2946,2011-10-14,107.5059
2947,2011-10-17,91.0939
2948,2011-10-18,98.3903
2949,2011-10-19,92.2542
2950,2011-10-20,62.5946
2951,2011-10-21,66.6344
2952,2011-10-24,73.9468
2953,2011-10-25,43.3973
2954,2011-10-26,8.9419
2955,2011-10-27,55.9726
2956,2011-10-28,39.8635
2957,2011-10-31,-1.8727
2958,2011-11-01,-152.4327
2959,2011-11-02,-180.4765
2960,2011-11-03,-104.173
2961,2011-11-04,-132.8223
2962,2011-11-07,-49.2008
2963,2011-11-08,38.83
2964,2011-11-09,-87.3943
2965,2011-11-10,-83.4979
2966,2011-11-11,22.69
2967,2011-11-14,16.6119
2968,2011-11-15,-0.5802
2969,2011-11-16,-91.6395
2970,2011-11-17,-171.2203
2971,2011-11-18,-195.2157
2972,2011-11-21,-202.9815
2973,2011-11-22,-198.7824
2974,2011-11-23,-183.4888
2975,2011-11-25,-165.9117
2976,2011-11-28,-105.9921
2977,2011-11-29,-89.6401
2978,2011-11-30,-34.6028
2979,2011-12-01,-37.0354
2980,2011-12-02,-36.2606
2981,2011-12-05,-3.8424
2982,2011-12-06,4.9448
2983,2011-12-07,-3.0128
2984,2011-12-08,-6.4046
2985,2011-12-09,21.9329
2986,2011-12-12,1.0689
2987,2011-12-13,72.2631
2988,2011-12-14,60.1523
2989,2011-12-15,66.6314
2990,2011-12-16,114.8962
2991,2011-12-19,64.779
2992,2011-12-20,107.1637
2993,2011-12-21,69.7082
2994,2011-12-22,48.6499
2995,2011-12-23,101.5586
2996,2011-12-27,132.9591
2997,2011-12-28,89.2188
2998,2011-12-29,104.4421
2999,2011-12-30,100.2585
3000,2012-01-03,308.5666
3001,2012-01-04,339.0551
3002,2012-01-05,294.7455
3003,2012-01-06,244.6701
3004,2012-01-09,176.4777
3005,2012-01-10,146.6109
3006,2012-01-11,106.901
3007,2012-01-12,106.6595
3008,2012-01-13,107.7875
3009,2012-01-17,111.8152
3010,2012-01-18,89.7007
3011,2012-01-19,81.4444
3012,2012-01-20,150.0596
3013,2012-01-23,153.6972
3014,2012-01-24,125.0253
3015,2012-01-25,121.7866
3016,2012-01-26,121.0984
3017,2012-01-27,94.528
3018,2012-01-30,87.4741
3019,2012-01-31,86.9627
3020,2012-02-01,108.3641
3021,2012-02-02,100.9923
3022,2012-02-03,114.8727
3023,2012-02-06,96.8724
3024,2012-02-07,104.4357
3025,2012-02-08,119.3462
3026,2012-02-09,132.9541
3027,2012-02-10,110.5567
3028,2012-02-13,104.7409
3029,2012-02-14,52.5303
3030,2012-02-15,42.2677
3031,2012-02-16,156.1897
3032,2012-02-17,154.8992
3033,2012-02-21,163.3348
3034,2012-02-22,141.1928
3035,2012-02-23,118.0751
3036,2012-02-24,114.8812
3037,2012-02-27,95.4079
3038,2012-02-28,130.2523
3039,2012-02-29,121.5663
3040,2012-03-01,148.8451
3041,2012-03-02,134.2057
3042,2012-03-05,86.0784
3043,2012-03-06,63.3832
3044,2012-03-07,69.0249
3045,2012-03-08,99.3528
3046,2012-03-09,89.5299
3047,2012-03-12,81.0668
3048,2012-03-13,137.2829
3049,2012-03-14,161.717
3050,2012-03-15,164.9964
3051,2012-03-16,129.1537
3052,2012-03-19,62.5619
3053,2012-03-20,-3.597
3054,2012-03-21,-9.7084
3055,2012-03-22,-17.8793
3056,2012-03-23,-27.9889
3057,2012-03-26,77.5093
3058,2012-03-27,87.2669
3059,2012-03-28,28.4207
3060,2012-03-29,-34.0272
3061,2012-03-30,11.0093
3062,2012-04-02,6.1805
3063,2012-04-03,-75.5325
3064,2012-04-04,-210.5839
3065,2012-04-05,-164.2244
3066,2012-04-09,-181.7638
3067,2012-04-10,-220.9667
3068,2012-04-11,-216.4395
3069,2012-04-12,-128.2864
3070,2012-04-13,-100.6903
3071,2012-04-16,-76.4434
3072,2012-04-17,-25.2114
3073,2012-04-18,-49.8591
3074,2012-04-19,-40.253
3075,2012-04-20,98.2473
3076,2012-04-23,68.482
3077,2012-04-24,58.5119
3078,2012-04-25,67.9544
3079,2012-04-26,65.5928
3080,2012-04-27,58.5379
3081,2012-04-30,59.7633
3082,2012-05-01,71.8329
3083,2012-05-02,34.5434
3084,2012-05-03,27.6375
3085,2012-05-04,-45.4443
3086,2012-05-07,-95.6068
3087,2012-05-08,-117.6516
3088,2012-05-09,-111.3678
3089,2012-05-10,-89.7911
3090,2012-05-11,-45.8196
3091,2012-05-14,-84.0179
3092,2012-05-15,-114.7868
3093,2012-05-16,-138.2607
3094,2012-05-17,-129.5309
3095,2012-05-18,-152.5792
3096,2012-05-21,-126.7922
3097,2012-05-22,-101.383
3098,2012-05-23,-143.4643
3099,2012-05-24,-129.6492
3100,2012-05-25,-109.5564
3101,2012-05-29,-71.8571
3102,2012-05-30,-79.6335
3103,2012-05-31,-84.2532
3104,2012-06-01,-129.6388
3105,2012-06-04,-125.2386
3106,2012-06-05,-114.7923
3107,2012-06-06,-46.3879
3108,2012-06-07,-21.6038
3109,2012-06-08,-3.8761
3110,2012-06-11,-34.8432
3111,2012-06-12,-31.9292
3112,2012-06-13,-9.9607
3113,2012-06-14,3.8466
3114,2012-06-15,174.5342
3115,2012-06-18,152.3622
3116,2012-06-19,261.7422
3117,2012-06-20,247.0463
3118,2012-06-21,145.6348
3119,2012-06-22,127.2369
3120,2012-06-25,50.3976
3121,2012-06-26,60.7601
3122,2012-06-27,70.4361
3123,2012-06-28,18.268
3124,2012-06-29,87.7882
3125,2012-07-02,80.8241
3126,2012-07-03,86.3765
3127,2012-07-05,84.7189
3128,2012-07-06,33.8819
3129,2012-07-09,-9.6435
3130,2012-07-10,-45.3016
3131,2012-07-11,-123.6123
3132,2012-07-12,-209.6537
3133,2012-07-13,-142.5793
3134,2012-07-16,-108.7421
3135,2012-07-17,-68.686
3136,2012-07-18,14.7878
3137,2012-07-19,94.5979
3138,2012-07-20,62.3426
3139,2012-07-23,-99.2341
3140,2012-07-24,-105.8263
3141,2012-07-25,-111.1111
3142,2012-07-26,-69.4227
3143,2012-07-27,-24.5042
3144,2012-07-30,-14.6686
3145,2012-07-31,-28.0097
3146,2012-08-01,-34.5246
3147,2012-08-02,-60.479
3148,2012-08-03,32.531
3149,2012-08-06,77.4063
3150,2012-08-07,107.0973
3151,2012-08-08,114.3785
3152,2012-08-09,125.0132
3153,2012-08-10,101.5916
3154,2012-08-13,77.6628
3155,2012-08-14,49.0175
3156,2012-08-15,46.9953
3157,2012-08-16,117.1113
3158,2012-08-17,129.2582
3159,2012-08-20,106.8255
3160,2012-08-21,106.3001
3161,2012-08-22,73.4854
3162,2012-08-23,16.5354
3163,2012-08-24,47.6648
3164,2012-08-27,92.2421
3165,2012-08-28,69.3308
3166,2012-08-29,56.548
3167,2012-08-30,-10.4577
3168,2012-08-31,80.1708
3169,2012-09-04,-33.317
3170,2012-09-05,-47.3794
3171,2012-09-06,176.162
3172,2012-09-07,113.3743
3173,2012-09-10,43.2796
3174,2012-09-11,57.8476
3175,2012-09-12,95.3662
3176,2012-09-13,69.9502
3177,2012-09-14,148.9193
3178,2012-09-17,158.8333
3179,2012-09-18,128.2316
3180,2012-09-19,102.3551
3181,2012-09-20,134.9883
3182,2012-09-21,125.676
3183,2012-09-24,-5.4231
3184,2012-09-25,-72.2725
3185,2012-09-26,-143.4976
3186,2012-09-27,-153.013
3187,2012-09-28,-185.1287
3188,2012-10-01,-195.0172
3189,2012-10-02,-159.6423
3190,2012-10-03,-120.3547
3191,2012-10-04,-99.4849
3192,2012-10-05,-79.1039
3193,2012-10-08,-91.9189
3194,2012-10-09,-117.3233
3195,2012-10-10,-135.1586
3196,2012-10-11,-126.5026
3197,2012-10-12,-108.4596
3198,2012-10-15,-63.1341
3199,2012-10-16,-56.3339
3200,2012-10-17,-61.7419
3201,2012-10-18,-49.1233
3202,2012-10-19,-159.4264
3203,2012-10-22,-219.3716
3204,2012-10-23,-214.6435
3205,2012-10-24,-175.0844
3206,2012-10-25,-148.401
3207,2012-10-26,-113.8258
3208,2012-10-31,-49.0331
3209,2012-11-01,29.4209
3210,2012-11-02,60.1955
3211,2012-11-05,67.5235
3212,2012-11-06,108.0336
3213,2012-11-07,41.2861
3214,2012-11-08,2.6679
3215,2012-11-09,-3.1885
3216,2012-11-12,-57.414
3217,2012-11-13,-189.562
3218,2012-11-14,-166.8982
3219,2012-11-15,-160.1988
3220,2012-11-16,-154.5769
3221,2012-11-19,-126.0995
3222,2012-11-20,-111.8826
3223,2012-11-21,-82.1281
3224,2012-11-23,-36.3043
3225,2012-11-26,-44.9004
3226,2012-11-27,-53.9124
3227,2012-11-28,-49.0283
3228,2012-11-29,-51.4762
3229,2012-11-30,-65.8612
3230,2012-12-03,-75.1471
3231,2012-12-04,-80.5557
3232,2012-12-05,-65.8285
3233,2012-12-06,-48.5207
3234,2012-12-07,-75.7445
3235,2012-12-10,-26.8571
3236,2012-12-11,102.5545
3237,2012-12-12,100.3285
3238,2012-12-13,66.0082
3239,2012-12-14,-7.8911
3240,2012-12-17,14.7369
3241,2012-12-18,111.062
3242,2012-12-19,97.0849
3243,2012-12-20,101.3798
3244,2012-12-21,64.5062
3245,2012-12-24,20.4798
3246,2012-12-26,-20.5576
3247,2012-12-27,-28.4694
3248,2012-12-28,-71.2114
3249,2012-12-31,-79.8199
3250,2013-01-02,109.1965
3251,2013-01-03,68.8367
3252,2013-01-04,-33.5363
3253,2013-01-07,-81.7776
3254,2013-01-08,-116.9206
3255,2013-01-09,-95.4472
3256,2013-01-10,-105.5621
3257,2013-01-11,-74.9666
3258,2013-01-14,-18.2394
3259,2013-01-15,26.7232
3260,2013-01-16,21.5561
3261,2013-01-17,65.2624
3262,2013-01-18,54.4765
3263,2013-01-22,64.1875
3264,2013-01-23,133.914
3265,2013-01-24,166.9572
3266,2013-01-25,161.0422
3267,2013-01-28,160.7899
3268,2013-01-29,132.6574
3269,2013-01-30,120.7951
3270,2013-01-31,62.5452
3271,2013-02-01,92.2014
3272,2013-02-04,51.6274
3273,2013-02-05,27.6511
3274,2013-02-06,0.2986
3275,2013-02-07,-28.8731
3276,2013-02-08,15.9843
3277,2013-02-11,63.4556
3278,2013-02-12,84.6275
3279,2013-02-13,108.7221
3280,2013-02-14,95.8757
3281,2013-02-15,94.0666
3282,2013-02-19,78.4323
3283,2013-02-20,70.1473
3284,2013-02-21,-92.333
3285,2013-02-22,-29.9188
3286,2013-02-25,-47.9972
3287,2013-02-26,-89.3932
3288,2013-02-27,1.6775
3289,2013-02-28,45.4918
3290,2013-03-01,35.1051
3291,2013-03-04,91.4229
3292,2013-03-05,174.7158
3293,2013-03-06,74.0333
3294,2013-03-07,99.1079
3295,2013-03-08,79.5657
3296,2013-03-11,-16.3616
3297,2013-03-12,-19.3899
3298,2013-03-13,3.8949
3299,2013-03-14,70.3026
3300,2013-03-15,61.6713
3301,2013-03-18,61.8802
3302,2013-03-19,84.3395
3303,2013-03-20,130.3769
3304,2013-03-21,74.307
3305,2013-03-22,86.5513
3306,2013-03-25,56.5479
3307,2013-03-26,71.2088
3308,2013-03-27,109.7988
3309,2013-03-28,187.2334
3310,2013-04-01,181.0491
3311,2013-04-02,210.465
3312,2013-04-03,168.5802
3313,2013-04-04,88.6045
3314,2013-04-05,88.4799
3315,2013-04-08,95.6655
3316,2013-04-09,254.1111
3317,2013-04-10,311.9421
3318,2013-04-11,88.2746
3319,2013-04-12,54.9127
3320,2013-04-15,29.943
3321,2013-04-16,63.5988
3322,2013-04-17,34.7314
3323,2013-04-18,17.1548
3324,2013-04-19,212.7665
3325,2013-04-22,270.8734
3326,2013-04-23,192.2617
3327,2013-04-24,213.2399
3328,2013-04-25,211.5342
3329,2013-04-26,149.3474
3330,2013-04-29,157.1461
3331,2013-04-30,155.0774
3332,2013-05-01,130.8492
3333,2013-05-02,118.3752
3334,2013-05-03,123.2076
3335,2013-05-06,119.5448
3336,2013-05-07,99.0987
3337,2013-05-08,71.6166
3338,2013-05-09,57.9558
3339,2013-05-10,45.8769
3340,2013-05-13,55.4998
3341,2013-05-14,71.9654
3342,2013-05-15,95.2076
3343,2013-05-16,110.567
3344,2013-05-17,165.4606
3345,2013-05-20,180.7235
3346,2013-05-21,159.9542
3347,2013-05-22,116.673
3348,2013-05-23,71.5026
3349,2013-05-24,58.8479
3350,2013-05-28,115.0614
3351,2013-05-29,98.1685
3352,2013-05-30,105.0121
3353,2013-05-31,91.4662
3354,2013-06-03,111.119
3355,2013-06-04,86.3043
3356,2013-06-05,41.8128
3357,2013-06-06,50.3591
3358,2013-06-07,108.0009
3359,2013-06-10,100.7566
3360,2013-06-11,30.2129
3361,2013-06-12,46.6213
3362,2013-06-13,-14.9379
3363,2013-06-14,-106.2311
3364,2013-06-17,12.5316
3365,2013-06-18,33.782
3366,2013-06-19,-30.8423
3367,2013-06-20,-238.7214
3368,2013-06-21,-265.2445
3369,2013-06-24,-206.9216
3370,2013-06-25,-123.8622
3371,2013-06-26,-58.7354
3372,2013-06-27,-3.1707
3373,2013-06-28,-10.6519
3374,2013-07-01,-5.187
3375,2013-07-02,-76.4023
3376,2013-07-03,-68.868
3377,2013-07-05,-59.5016
3378,2013-07-08,-14.5263
3379,2013-07-09,2.6741
3380,2013-07-10,45.9109
3381,2013-07-11,173.6012
3382,2013-07-12,169.2035
3383,2013-07-15,188.6792
3384,2013-07-16,186.788
3385,2013-07-17,133.3604
3386,2013-07-18,86.6199
3387,2013-07-19,-239.3333
3388,2013-07-22,-199.3136
3389,2013-07-23,-177.2041
3390,2013-07-24,-143.8164
3391,2013-07-25,-148.1738
3392,2013-07-26,-123.1803
3393,2013-07-29,-103.3963
3394,2013-07-30,-77.9572
3395,2013-07-31,-68.5878
3396,2013-08-01,-64.7041
3397,2013-08-02,-58.9246
3398,2013-08-05,-54.1913
3399,2013-08-06,-58.2726
3400,2013-08-07,-44.8382
3401,2013-08-08,-5.9487
3402,2013-08-09,1.4601
3403,2013-08-12,16.5379
3404,2013-08-13,2.0069
3405,2013-08-14,39.5904
3406,2013-08-15,-68.0298
3407,2013-08-16,-26.4288
3408,2013-08-19,-69.7088
3409,2013-08-20,-56.5596
3410,2013-08-21,-36.3648
3411,2013-08-22,70.6509
3412,2013-08-23,329.4496
3413,2013-08-26,218.6165
3414,2013-08-27,116.3521
3415,2013-08-28,76.4097
3416,2013-08-29,77.0132
3417,2013-08-30,69.1047
3418,2013-09-03,-71.6321
3419,2013-09-04,-112.0289
3420,2013-09-05,-109.9208
3421,2013-09-06,-96.9103
3422,2013-09-09,-64.7771
3423,2013-09-10,-12.3066
3424,2013-09-11,28.5532
3425,2013-09-12,23.7089
3426,2013-09-13,33.1056
3427,2013-09-16,39.6143
3428,2013-09-17,41.8345
3429,2013-09-18,44.0062
3430,2013-09-19,68.5548
3431,2013-09-20,18.0406
3432,2013-09-23,5.1254
3433,2013-09-24,-10.4751
3434,2013-09-25,2.3316
3435,2013-09-26,28.9373
3436,2013-09-27,85.7211
3437,2013-09-30,65.6358
3438,2013-10-01,104.4956
3439,2013-10-02,132.0251
3440,2013-10-03,128.4377
3441,2013-10-04,133.2473
3442,2013-10-07,58.9786
3443,2013-10-08,-14.4879
3444,2013-10-09,-2.4742
3445,2013-10-10,93.0516
3446,2013-10-11,140.2564
3447,2013-10-14,159.9832
3448,2013-10-15,188.4904
3449,2013-10-16,164.6991
3450,2013-10-17,146.5474
3451,2013-10-18,128.034
3452,2013-10-21,139.8409
3453,2013-10-22,96.8435
3454,2013-10-23,8.353
3455,2013-10-24,-19.9209
3456,2013-10-25,192.3001
3457,2013-10-28,137.3144
3458,2013-10-29,117.9548
3459,2013-10-30,111.4265
3460,2013-10-31,91.4937
3461,2013-11-01,88.4825
3462,2013-11-04,107.8587
3463,2013-11-05,144.6007
3464,2013-11-06,237.0204
3465,2013-11-07,190.83
3466,2013-11-08,168.0889
3467,2013-11-11,139.6741
3468,2013-11-12,108.546
3469,2013-11-13,113.0358
3470,2013-11-14,109.0257
3471,2013-11-15,91.334
3472,2013-11-18,52.8315
3473,2013-11-19,25.0532
3474,2013-11-20,32.9575
3475,2013-11-21,45.8106
3476,2013-11-22,51.4506
3477,2013-11-25,62.5266
3478,2013-11-26,35.0707
3479,2013-11-27,47.8276
3480,2013-11-29,103.0208
3481,2013-12-02,160.1067
3482,2013-12-03,141.5835
3483,2013-12-04,200.7662
3484,2013-12-05,60.5294
3485,2013-12-06,101.1967
3486,2013-12-09,138.7192
3487,2013-12-10,79.5753
3488,2013-12-11,-14.5589
3489,2013-12-12,-76.645
3490,2013-12-13,-125.2224
3491,2013-12-16,-123.5808
3492,2013-12-17,-131.9033
3493,2013-12-18,-170.2516
3494,2013-12-19,-147.7567
3495,2013-12-20,-98.6387
3496,2013-12-23,-83.2715
3497,2013-12-24,-51.2894
3498,2013-12-26,-12.8928
3499,2013-12-27,-12.3104
3500,2013-12-30,-24.8286
3501,2013-12-31,0.6859
3502,2014-01-02,-14.021
3503,2014-01-03,-43.4868
3504,2014-01-06,-101.3702
3505,2014-01-07,-94.6183
3506,2014-01-08,-162.1482
3507,2014-01-09,-176.1678
3508,2014-01-10,-110.1948
3509,2014-01-13,-182.0121
3510,2014-01-14,-136.625
3511,2014-01-15,-5.8859
3512,2014-01-16,27.2041
3513,2014-01-17,-9.5714
3514,2014-01-21,-23.3305
3515,2014-01-22,-62.2318
3516,2014-01-23,-67.9098
3517,2014-01-24,61.1434
3518,2014-01-27,-14.0313
3519,2014-01-28,-29.9295
3520,2014-01-29,26.3191
3521,2014-01-30,63.8864
3522,2014-01-31,186.7253
3523,2014-02-03,110.0094
3524,2014-02-04,47.5383
3525,2014-02-05,-38.4912
3526,2014-02-06,-39.6717
3527,2014-02-07,9.9964
3528,2014-02-10,47.3252
3529,2014-02-11,123.1969
3530,2014-02-12,169.8126
3531,2014-02-13,163.3619
3532,2014-02-14,136.1556
3533,2014-02-18,111.2966
3534,2014-02-19,92.373
3535,2014-02-20,103.4226
3536,2014-02-21,138.2899
3537,2014-02-24,86.3882
3538,2014-02-25,62.1391
3539,2014-02-26,43.5568
3540,2014-02-27,62.7218
3541,2014-02-28,122.9301
3542,2014-03-03,66.9082
3543,2014-03-04,122.423
3544,2014-03-05,92.1856
3545,2014-03-06,92.156
3546,2014-03-07,70.683
3547,2014-03-10,35.6558
3548,2014-03-11,59.6722
3549,2014-03-12,95.7857
3550,2014-03-13,43.1231
3551,2014-03-14,-21.6599
3552,2014-03-17,61.926
3553,2014-03-18,320.0047
3554,2014-03-19,261.7645
3555,2014-03-20,301.6457
3556,2014-03-21,239.5099
3557,2014-03-24,178.4301
3558,2014-03-25,149.906
3559,2014-03-26,100.77
3560,2014-03-27,57.3716
3561,2014-03-28,92.5565
3562,2014-03-31,127.8139
3563,2014-04-01,135.3236
3564,2014-04-02,121.7458
3565,2014-04-03,89.3704
3566,2014-04-04,42.6438
3567,2014-04-07,14.7156
3568,2014-04-08,-11.7944
3569,2014-04-09,32.9925
3570,2014-04-10,-27.8876
3571,2014-04-11,-83.7575
3572,2014-04-14,-119.9679
3573,2014-04-15,-72.0794
3574,2014-04-16,6.0422
3575,2014-04-17,-39.2253
3576,2014-04-21,-28.6466
3577,2014-04-22,-22.636
3578,2014-04-23,-54.8635
3579,2014-04-24,-52.181
3580,2014-04-25,-1.9161
3581,2014-04-28,78.2442
3582,2014-04-29,75.3664
3583,2014-04-30,40.876
3584,2014-05-01,14.171
3585,2014-05-02,-15.9199
3586,2014-05-05,-99.7247
3587,2014-05-06,-144.5546
3588,2014-05-07,-124.7776
3589,2014-05-08,-56.3975
3590,2014-05-09,-39.908
3591,2014-05-12,6.6593
3592,2014-05-13,70.5773
3593,2014-05-14,61.8867
3594,2014-05-15,-15.2722
3595,2014-05-16,-49.6467
3596,2014-05-19,-40.1802
3597,2014-05-20,-33.8711
3598,2014-05-21,48.0225
3599,2014-05-22,35.3098
3600,2014-05-23,46.3033
3601,2014-05-27,42.3447
3602,2014-05-28,36.5043
3603,2014-05-29,84.1055
3604,2014-05-30,180.2565
3605,2014-06-02,172.744
3606,2014-06-03,82.367
3607,2014-06-04,34.9041
3608,2014-06-05,184.5161
3609,2014-06-06,241.7436
3610,2014-06-09,164.7097
3611,2014-06-10,108.8579
3612,2014-06-11,75.9326
3613,2014-06-12,27.1081
3614,2014-06-13,104.5837
3615,2014-06-16,114.2398
3616,2014-06-17,94.4998
3617,2014-06-18,114.4715
3618,2014-06-19,105.3507
3619,2014-06-20,109.242
3620,2014-06-23,133.3208
3621,2014-06-24,103.5536
3622,2014-06-25,109.4925
3623,2014-06-26,81.2645
3624,2014-06-27,122.5378
3625,2014-06-30,89.9828
3626,2014-07-01,89.8797
3627,2014-07-02,62.5364
3628,2014-07-03,58.7967
3629,2014-07-07,84.4902
3630,2014-07-08,49.3598
3631,2014-07-09,30.2029
3632,2014-07-10,-17.0205
3633,2014-07-11,69.775
3634,2014-07-14,185.6661
3635,2014-07-15,204.3314
3636,2014-07-16,450.0669
3637,2014-07-17,393.5493
3638,2014-07-18,244.6945
3639,2014-07-21,190.3286
3640,2014-07-22,155.3184
3641,2014-07-23,133.065
3642,2014-07-24,93.8372
3643,2014-07-25,78.2351
3644,2014-07-28,53.7743
3645,2014-07-29,35.7588
3646,2014-07-30,20.8643
3647,2014-07-31,-2.0135
3648,2014-08-01,-30.3305
3649,2014-08-04,-16.1588
3650,2014-08-05,-28.5987
3651,2014-08-06,-64.9188
3652,2014-08-07,-44.6555
3653,2014-08-08,-50.7054
3654,2014-08-11,-51.0494
3655,2014-08-12,-45.2764
3656,2014-08-13,8.9622
3657,2014-08-14,44.7971
3658,2014-08-15,92.3433
3659,2014-08-18,117.4824
3660,2014-08-19,133.2706
3661,2014-08-20,123.4206
3662,2014-08-21,117.8188
3663,2014-08-22,119.688
3664,2014-08-25,104.6361
3665,2014-08-26,84.5689
3666,2014-08-27,59.7616
3667,2014-08-28,50.5581
3668,2014-08-29,75.985
3669,2014-09-02,62.0475
3670,2014-09-03,35.9565
3671,2014-09-04,51.8102
3672,2014-09-05,111.2015
3673,2014-09-08,208.2343
3674,2014-09-09,241.7817
3675,2014-09-10,210.0767
3676,2014-09-11,177.3325
3677,2014-09-12,139.2394
3678,2014-09-15,80.9541
3679,2014-09-16,95.6687
3680,2014-09-17,71.2125
3681,2014-09-18,77.7968
3682,2014-09-19,114.1488
3683,2014-09-22,95.8885
3684,2014-09-23,51.7007
3685,2014-09-24,61.9531
3686,2014-09-25,15.8304
3687,2014-09-26,-4.6631
3688,2014-09-29,-13.631
3689,2014-09-30,-20.6161
3690,2014-10-01,-73.1211
3691,2014-10-02,-146.2416
3692,2014-10-03,-120.8246
3693,2014-10-06,-88.6585
3694,2014-10-07,-164.0035
3695,2014-10-08,-20.6307
3696,2014-10-09,-57.2449
3697,2014-10-10,-286.7185
3698,2014-10-13,-301.3736
3699,2014-10-14,-227.78
3700,2014-10-15,-237.1088
3701,2014-10-16,-193.4787
3702,2014-10-17,-119.1103
3703,2014-10-20,-90.9586
