Date,Close,High,Volume,Open,Adj Close,Low
2016-12-02,55.64,56.42,1770258.0,55.78,53.8256,55.36
2016-12-05,55.69,55.7,1515386.0,55.4,53.8739,54.96
2016-12-06,55.42,55.88,1241544.0,55.79,53.6127,55.36
2016-12-07,56.31,56.44,2851497.0,55.57,54.4737,55.57
2016-12-08,56.47,56.67,1179003.0,55.97,54.6285,55.65
2016-12-09,57.16,57.19,1520841.0,56.44,55.296,56.34
2016-12-12,57.94,58.0,1705900.0,56.99,56.0506,56.84
2016-12-13,58.32,58.44,1721727.0,57.9,56.4182,57.77
2016-12-14,56.91,58.92,1759289.0,58.65,55.0542,56.815
2016-12-15,57.14,57.4,2103924.0,56.64,55.2767,56.3
2016-12-16,58.01,58.24,3048531.0,57.49,56.1183,57.19
2016-12-19,58.16,58.42,1082117.0,58.38,56.2634,57.61
2016-12-20,58.45,58.51,1433261.0,58.03,56.5439,57.76
2016-12-21,58.46,58.89,1233078.0,58.37,56.5536,58.37
2016-12-22,58.71,58.81,1085058.0,58.38,56.7955,58.23
2016-12-23,58.73,58.931,622404.0,58.82,56.8148,58.53
2016-12-27,58.57,58.765,730498.0,58.72,56.66,58.125
2016-12-28,57.9,58.72,904262.0,58.56,56.0119,57.88
2016-12-29,58.85,58.9,1250542.0,58.19,56.9309,57.96
2016-12-30,58.65,59.12,1221961.0,58.98,56.7374,58.42
2017-01-03,58.49,58.74,1678246.0,58.65,56.5826,57.87
2017-01-04,58.94,59.16,1615602.0,58.51,57.018,58.43
2017-01-05,59.02,59.145,2157727.0,58.92,57.0953,58.23
2017-01-06,58.78,59.09,1505013.0,58.75,56.8632,58.5
2017-01-09,57.98,59.125,1576224.0,58.9,56.0893,57.98
2017-01-10,58.1,58.205,1317226.0,58.04,56.2053,57.63
2017-01-11,58.65,58.74,1290876.0,57.95,56.7374,57.88
2017-01-12,58.7,58.88,1171427.0,58.7,56.7858,58.23
2017-01-13,58.74,58.91,835277.0,58.53,56.8245,58.38
2017-01-17,59.35,59.61,1221859.0,59.05,57.4146,58.75
2017-01-18,59.38,59.63,936129.0,59.22,57.4436,59.1298
2017-01-19,58.56,59.07,1229344.0,58.88,56.6503,58.34
2017-01-20,58.5,58.8,1381495.0,58.55,56.5923,58.18
2017-01-23,58.39,58.83,1148429.0,58.71,56.4859,58.3
2017-01-24,58.43,58.59,1066020.0,58.39,56.5246,58.2
2017-01-25,58.14,58.46,1324374.0,58.21,56.244,58.1
2017-01-26,58.28,58.54,1187178.0,58.06,56.3795,57.88
2017-01-27,58.23,58.55,734314.0,58.5,56.3311,58.09
2017-01-30,58.21,58.49,1103870.0,58.49,56.3118,57.8
2017-01-31,59.05,59.06,1969688.0,58.42,57.1244,58.15
2017-02-01,57.22,58.51,3887804.0,58.28,55.354,57.21
2017-02-02,57.32,57.33,3431123.0,56.92,55.4508,56.05
2017-02-03,57.64,57.9,1667993.0,57.45,55.7603,57.16
2017-02-06,57.49,57.92,1207573.0,57.9,55.6152,57.34
2017-02-07,57.9,58.01,1647593.0,57.66,56.0119,57.4
2017-02-08,58.33,58.63,1549874.0,57.99,56.4278,57.85
2017-02-09,57.95,58.58,1373133.0,58.31,56.0602,57.88
2017-02-10,57.54,57.66,1974190.0,57.18,56.1667,57.12
2017-02-13,57.88,57.9,1022701.0,57.63,56.4985,57.29
2017-02-14,57.36,57.82,1660215.0,57.79,55.9909,56.91
2017-02-15,57.03,57.27,2095713.0,56.91,55.6688,56.63
2017-02-16,57.48,57.5,2264469.0,57.13,56.1081,56.87
2017-02-17,57.54,57.7,1469234.0,57.62,56.1667,57.0
2017-02-21,58.07,58.19,1268587.0,57.4,56.684,57.26
2017-02-22,58.4,58.47,1831552.0,57.98,57.0061,57.88
2017-02-23,59.28,59.5,2731412.0,58.6,57.8651,58.5
2017-02-24,59.49,59.78,3412420.0,59.53,58.0701,59.31
2017-02-27,59.54,59.63,1774154.0,59.38,58.1189,59.18
